tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_points_won,player_first_serve_points_total,player_second_serve_points_won,player_second_serve_points_total,player_break_points_saved,player_break_points_serve_total,player_service_points_won,player_service_points_total,player_first_serve_return_won,player_first_serve_return_total,player_second_serve_return_won,player_second_serve_return_total,player_break_points_converted,player_break_points_return_total,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_break_points_saved,opponent_break_points_serve_total,opponent_service_points_won,opponent_service_points_total,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_break_points_converted,opponent_break_points_return_total,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total
1992,Philadelphia,,,"Philadelphia, PA, U.S.A.",1992.02.17 - 1992.02.23,48,24,Indoor,Carpet,Pete Sampras,pete-sampras,s402,272,5,Round of 16,Stefano Pescosolido,stefano-pescosolido,p235,51,W,76 46 64,2,1,3,17,16,33,,,,2:00:00,120,11,7,44,91,33,44,24,47,7,12,57,91,12,49,33,54,5,10,16,16,45,103,102,194,13,9,49,103,37,49,21,54,5,10,58,103,11,44,23,47,5,12,16,16,34,91,92,194
1992,Philadelphia,,,"Philadelphia, PA, U.S.A.",1992.02.17 - 1992.02.23,48,24,Indoor,Carpet,Pete Sampras,pete-sampras,s402,272,5,Round of 32,David Dilucia,david-dilucia,d191,-,W,62 61,2,0,2,12,3,15,,,,0:49:00,49,3,2,20,38,20,20,12,18,0,0,32,38,11,25,13,16,4,7,8,7,24,41,56,79,2,4,25,41,14,25,3,16,3,7,17,41,0,20,6,18,0,0,7,8,0,38,0,79
1992,Memphis,memphis,402,"Memphis, TN, U.S.A.",1992.02.10 - 1992.02.16,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,58,4,Quarter-Finals,Wayne Ferreira,wayne-ferreira,f196,26,L,46 26,0,2,2,6,12,18,,,,1:03:00,63,9,4,34,62,22,34,12,28,4,7,34,62,4,28,3,16,0,1,9,9,7,44,41,106,9,1,28,44,24,28,13,16,0,1,37,44,12,34,16,28,3,7,9,9,28,62,65,106
1992,Memphis,memphis,402,"Memphis, TN, U.S.A.",1992.02.10 - 1992.02.16,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,58,4,Round of 16,Grant Connell,grant-connell,c046,78,W,76(4) 61,2,0,2,13,7,20,1,0,1,1:11:00,71,6,0,42,62,35,42,12,20,0,5,47,62,13,43,15,25,2,7,10,9,28,68,75,130,3,3,43,68,30,43,10,25,5,7,40,68,7,42,8,20,0,5,9,10,15,62,55,130
1992,Memphis,memphis,402,"Memphis, TN, U.S.A.",1992.02.10 - 1992.02.16,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,58,4,Round of 32,Richard Fromberg,richard-fromberg,f164,121,W,64 75,2,0,2,13,9,22,,,,1:25:00,85,6,1,31,60,26,31,15,29,3,5,41,60,12,32,16,35,4,11,11,11,28,67,69,127,6,1,32,67,20,32,19,35,7,11,39,67,5,31,14,29,2,5,11,11,19,60,58,127
1992,ARG V USA 1RD,,,U.S.A.,1992.01.27 - 1992.02.09,4,1,Outdoor,Hard,Pete Sampras,pete-sampras,s402,0,4,Round Robin,Alberto Mancini,alberto-mancini,m372,21,W,64 61,2,0,2,12,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,ARG V USA 1RD,,,U.S.A.,1992.01.27 - 1992.02.09,4,1,Outdoor,Hard,Pete Sampras,pete-sampras,s402,0,4,Round Robin,Martin Jaite,martin-jaite,j004,44,W,36 64 62 64,3,1,4,21,16,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Grand Slam Cup,,,"Munich, Germany",1993.12.06 - 1993.12.12,16,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,0,1,Semi-Finals,Petr Korda,petr-korda,k148,12,L,63 67 63 67 11-13,2,3,5,25,21,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Grand Slam Cup,,,"Munich, Germany",1993.12.06 - 1993.12.12,16,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,0,1,Quarter-Finals,Michael Chang,michael-chang,c274,8,W,76 63,2,0,2,13,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Grand Slam Cup,,,"Munich, Germany",1993.12.06 - 1993.12.12,16,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,0,1,Round of 16,Thomas Muster,thomas-muster,m099,9,W,63 61,2,0,2,12,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,ATP Tour World Championship,atp-finals,605,Germany,1993.11.15 - 1993.11.21,8,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,325,1,Finals,Michael Stich,michael-stich,s351,3,L,67(3) 62 67(7) 26,1,3,4,20,22,42,0,2,2,2:57:00,177,11,8,80,141,63,80,25,61,7,11,88,141,16,77,28,56,4,11,20,20,44,133,132,274,27,2,77,133,61,77,28,56,7,11,89,133,17,80,36,61,4,11,20,20,53,141,142,274
1993,ATP Tour World Championship,atp-finals,605,Germany,1993.11.15 - 1993.11.21,8,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,325,1,Semi-Finals,Andrei Medvedev,andrei-medvedev,m475,6,W,63 60,2,0,2,12,3,15,,,,0:55:00,55,9,4,26,39,23,26,9,13,0,0,32,39,11,24,12,19,4,5,8,7,23,43,55,82,3,0,24,43,13,24,7,19,1,5,20,43,3,29,4,13,0,0,7,8,7,42,27,85
1993,ATP Tour World Championship,atp-finals,605,Germany,1993.11.15 - 1993.11.21,8,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,325,1,Round Robin,Sergi Bruguera,sergi-bruguera,b350,4,W,63 16 63,2,1,3,13,12,25,,,,1:20:00,80,10,6,44,80,36,44,15,36,6,8,51,80,2,30,11,27,2,2,13,12,13,57,64,137,7,1,30,57,28,30,16,27,0,2,44,57,8,44,21,36,2,8,12,13,29,80,73,137
1993,ATP Tour World Championship,atp-finals,605,Germany,1993.11.15 - 1993.11.21,8,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,325,1,Round Robin,Stefan Edberg,stefan-edberg,e004,5,W,63 76(3) ,2,0,2,13,9,22,1,0,1,1:35:00,95,9,4,45,74,35,45,16,29,4,5,51,74,12,41,12,27,2,8,11,10,24,68,75,142,5,4,41,68,29,41,15,27,6,8,44,68,10,45,13,29,1,5,10,11,23,74,67,142
1993,ATP Tour World Championship,atp-finals,605,Germany,1993.11.15 - 1993.11.21,8,0,Indoor,Carpet,Pete Sampras,pete-sampras,s402,325,1,Round Robin,Goran Ivanisevic,goran-ivanisevic,i034,8,W,63 46 62,2,1,3,16,11,27,,,,1:31:00,91,15,7,45,73,42,45,15,28,1,2,57,73,9,45,21,38,3,11,14,13,30,83,87,156,10,4,45,83,36,45,17,38,8,11,53,83,3,45,13,28,1,2,13,14,16,73,69,156
1993,Antwerp,,,"Antwerp, Belgium",1993.11.08 - 1993.11.14,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,278,1,Finals,Magnus Gustafsson,magnus-gustafsson,g182,19,W,61 64,2,0,2,12,5,17,,,,0:53:00,53,10,1,30,51,25,30,15,21,0,2,40,51,12,33,7,12,3,4,9,8,19,45,59,96,5,2,33,45,21,33,5,12,1,4,26,45,5,30,6,21,0,2,8,9,11,51,37,96
1993,Antwerp,,,"Antwerp, Belgium",1993.11.08 - 1993.11.14,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,278,1,Semi-Finals,Cedric Pioline,cedric-pioline,p226,11,W,46 75 61,2,1,3,17,12,29,,,,1:57:00,117,11,2,41,84,33,41,22,43,2,5,55,84,13,47,21,35,5,11,15,14,34,82,89,166,2,1,47,82,34,47,14,35,6,11,48,82,8,41,21,43,3,5,14,15,29,84,77,166
1993,Antwerp,,,"Antwerp, Belgium",1993.11.08 - 1993.11.14,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,278,1,Quarter-Finals,Nicklas Kulti,nicklas-kulti,k181,50,W,76(6) 63,2,0,2,13,9,22,1,0,1,1:36:00,96,16,7,43,75,33,43,16,32,2,3,49,75,18,53,19,31,3,10,10,11,37,84,86,159,2,5,53,84,35,53,12,31,7,10,47,84,10,43,16,32,1,3,11,10,26,75,73,159
1993,Antwerp,,,"Antwerp, Belgium",1993.11.08 - 1993.11.14,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,278,1,Round of 16,Javier Sanchez,javier-sanchez,s015,34,W,64 75,2,0,2,13,9,22,,,,1:16:00,76,12,4,36,59,29,36,15,23,2,3,44,59,15,49,13,21,3,10,11,11,28,70,72,129,5,2,49,70,34,49,8,21,7,10,42,70,7,36,8,23,1,3,11,11,15,59,57,129
1993,Antwerp,,,"Antwerp, Belgium",1993.11.08 - 1993.11.14,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,278,1,Round of 32,David Wheaton,david-wheaton,w123,54,W,63 62,2,0,2,12,5,17,,,,1:01:00,61,10,2,24,49,22,24,13,25,0,1,35,49,8,26,12,18,4,8,9,8,20,44,55,93,4,3,26,44,18,26,6,18,4,8,24,44,2,24,12,25,1,1,8,9,14,49,38,93
1993,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",1993.11.01 - 1993.11.07,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,116,1,Quarter-Finals,Goran Ivanisevic,goran-ivanisevic,i034,11,L,67(3) 57,0,2,2,11,14,25,0,1,1,1:19:00,79,9,2,51,76,35,51,12,25,2,5,47,76,7,42,13,30,2,2,12,12,20,72,67,148,14,3,42,72,35,42,17,30,0,2,52,72,16,51,13,25,3,5,12,12,29,76,81,148
1993,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",1993.11.01 - 1993.11.07,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,116,1,Round of 16,Marc Rosset,marc-rosset,r214,15,W,75 63,2,0,2,13,8,21,,,,1:22:00,82,12,4,39,60,33,39,12,21,0,1,45,60,13,50,15,23,2,9,11,10,28,73,73,133,18,3,50,73,37,50,8,23,7,9,45,73,6,39,9,21,0,1,10,11,15,60,60,133
1993,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",1993.11.01 - 1993.11.07,48,24,Indoor,Hard,Pete Sampras,pete-sampras,s402,116,1,Round of 32,David Wheaton,david-wheaton,w123,47,W,64 62,2,0,2,12,6,18,,,,1:07:00,67,9,2,23,51,22,23,16,28,0,1,38,51,14,34,6,15,3,5,9,9,20,49,58,100,5,3,34,49,20,34,9,15,2,5,29,49,1,23,12,28,0,1,9,9,13,51,42,100
1993,ATP Masters Series Stockholm,stockholm,429,"Stockholm, Sweden",1993.10.25 - 1993.10.31,48,24,Indoor,Carpet,Pete Sampras,pete-sampras,s402,1,1,Round of 32,Carlos Costa,carlos-costa,c179,30,L,67(1) 62 16,1,2,3,13,15,28,0,1,1,1:57:00,117,8,7,53,90,37,53,14,37,4,8,51,90,15,60,23,34,4,13,13,14,38,94,89,184,11,0,60,94,45,60,11,34,9,13,56,94,16,53,23,37,4,8,14,13,39,90,95,184
1993,Lyon,,,"Lyon, France",1993.10.18 - 1993.10.24,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,216,1,Finals,Cedric Pioline,cedric-pioline,p226,10,W,76(5) 16 75,2,1,3,15,17,32,1,0,1,2:25:00,145,10,2,61,111,42,61,24,50,8,12,66,111,14,57,23,46,3,8,15,16,37,103,103,214,6,1,57,103,43,57,23,46,5,8,66,103,19,61,26,50,4,12,16,15,45,111,111,214
1993,Lyon,,,"Lyon, France",1993.10.18 - 1993.10.24,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,216,1,Semi-Finals,Jakob Hlasek,jakob-hlasek,h025,46,W,16 63 76(6) ,2,1,3,14,15,29,1,0,1,1:42:00,102,10,4,56,97,40,56,22,41,5,8,62,97,9,50,13,32,2,3,14,14,22,82,84,179,11,6,50,82,41,50,19,32,1,3,60,82,16,56,19,41,3,8,14,14,35,97,95,179
1993,Lyon,,,"Lyon, France",1993.10.18 - 1993.10.24,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,216,1,Quarter-Finals,Stephane Simian,stephane-simian,s454,76,W,64 75,2,0,2,13,9,22,,,,1:13:00,73,7,3,32,57,27,32,14,25,0,1,41,57,12,41,9,21,3,6,11,11,21,62,62,119,8,1,41,62,29,41,12,21,3,6,41,62,5,32,11,25,1,1,11,11,16,57,57,119
1993,Lyon,,,"Lyon, France",1993.10.18 - 1993.10.24,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,216,1,Round of 16,Markus Naewie,markus-naewie,n117,144,W,63 63,2,0,2,12,6,18,,,,1:09:00,69,6,2,21,45,20,21,14,24,1,2,34,45,10,28,17,28,4,6,9,9,27,56,61,101,6,2,28,56,18,28,11,28,2,6,29,56,1,21,10,24,1,2,9,9,11,45,40,101
1993,Lyon,,,"Lyon, France",1993.10.18 - 1993.10.24,32,16,Indoor,Carpet,Pete Sampras,pete-sampras,s402,216,1,Round of 32,Tomas Carbonell,tomas-carbonell,c216,84,W,75 63,2,0,2,13,8,21,,,,1:28:00,88,9,4,43,80,35,43,12,37,6,9,47,80,19,46,17,25,5,14,11,10,36,71,83,151,1,8,46,71,27,46,8,25,9,14,35,71,8,43,25,37,3,9,10,11,33,80,68,151
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Finals,Cedric Pioline,cedric-pioline,p226,14,W,64 64 63,3,0,3,18,11,29,,,,0:03:00,3,11,4,46,85,41,46,21,39,1,3,62,85,23,67,31,50,6,11,14,15,54,117,116,202,7,8,67,117,44,67,19,50,5,11,63,117,5,46,18,39,2,3,15,14,23,85,86,202
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Semi-Finals,Alexander Volkov,alexander-volkov,v037,15,W,64 63 62,3,0,3,18,9,27,,,,0:04:00,4,16,6,56,98,53,56,21,42,0,0,74,98,10,46,38,61,4,11,14,13,48,107,122,205,8,6,46,107,36,46,23,61,7,11,59,107,3,56,21,42,0,0,13,14,24,98,83,205
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Quarter-Finals,Michael Chang,michael-chang,c274,7,W,67 76(2) 61 61,3,1,4,25,15,40,1,1,1,0:04:00,4,11,7,67,135,59,67,31,68,1,3,90,135,35,87,18,38,7,13,19,19,53,125,143,260,5,1,87,125,52,87,20,38,6,13,72,125,8,67,37,68,2,3,19,19,45,135,117,260
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Round of 16,Thomas Enqvist,thomas-enqvist,e113,61,W,64 64 76(4) ,3,0,3,19,14,33,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Round of 32,Arnaud Boetsch,arnaud-boetsch,b053,25,W,64 63 61,3,0,3,18,8,26,,,,0:04:00,4,6,3,43,78,38,43,19,35,0,1,57,78,21,48,20,38,6,14,13,13,41,86,98,164,2,2,48,86,27,48,18,38,8,14,45,86,5,43,16,35,1,1,13,13,21,78,66,164
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Round of 64,Daniel Vacek,daniel-vacek,v141,96,W,64 57 62 76(3) ,3,1,4,24,19,43,1,0,1,0:09:00,9,18,3,84,138,78,84,29,54,3,4,107,138,18,99,38,67,3,7,21,21,56,166,163,304,24,9,99,166,81,99,29,67,4,7,110,166,6,84,25,54,1,4,21,21,31,138,141,304
1993,US Open,us-open,560,"New York, NY, U.S.A.",1993.08.30 - 1993.09.12,128,64,Outdoor,Hard,Pete Sampras,pete-sampras,s402,637,2,Round of 128,Fabrice Santoro,fabrice-santoro,s424,54,W,63 61 62,3,0,3,18,6,24,,,,0:05:00,5,10,2,43,73,41,43,17,30,0,0,58,73,21,50,23,37,6,11,12,12,44,87,102,160,2,3,50,87,29,50,14,37,5,11,43,87,2,43,13,30,0,0,12,12,15,73,58,160
1993,Indianapolis,,,"Indianapolis, IN, U.S.A.",1993.08.16 - 1993.08.22,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,64,1,Quarter-Finals,Patrick Rafter,patrick-rafter,r255,139,L,67(6) 76(3) 67(5) ,1,2,3,19,20,39,1,2,3,2:58:00,178,12,9,63,119,53,63,32,56,3,4,85,119,24,91,32,62,1,11,18,18,56,153,141,272,11,7,91,153,67,91,30,62,10,11,97,153,10,63,24,56,1,4,18,18,34,119,131,272
1993,Indianapolis,,,"Indianapolis, IN, U.S.A.",1993.08.16 - 1993.08.22,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,64,1,Round of 16,Jonathan Stark,jonathan-stark,s403,55,W,57 76(2) 63,2,1,3,18,16,34,1,0,1,2:25:00,145,9,3,44,90,33,44,33,46,0,1,66,90,18,64,22,46,2,9,16,17,40,110,106,200,8,7,64,110,46,64,24,46,7,9,70,110,11,44,13,46,1,1,17,16,24,90,94,200
1993,Indianapolis,,,"Indianapolis, IN, U.S.A.",1993.08.16 - 1993.08.22,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,64,1,Round of 32,Todd Nelson,todd-nelson,n013,278,W,63 64,2,0,2,12,7,19,,,,1:30:00,90,10,6,33,63,27,33,14,30,2,3,41,63,10,33,19,32,3,5,10,9,29,65,70,128,8,1,33,65,23,33,13,32,2,5,36,65,6,33,16,30,1,3,9,10,22,63,58,128
1993,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1993.08.09 - 1993.08.15,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,149,1,Semi-Finals,Stefan Edberg,stefan-edberg,e004,3,L,76(3) 57 67(5) ,1,2,3,18,20,38,1,1,2,2:45:00,165,25,16,57,126,51,57,35,69,10,12,86,126,28,87,16,46,1,10,18,18,44,133,130,259,5,5,87,133,59,87,30,46,9,10,89,133,6,57,34,69,2,12,18,18,40,126,129,259
1993,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1993.08.09 - 1993.08.15,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,149,1,Quarter-Finals,Steve Bryan,steve-bryan,b401,202,W,64 60,2,0,2,12,4,16,,,,1:00:00,60,12,3,17,41,16,17,17,24,0,3,33,41,16,30,9,18,4,7,8,8,25,48,58,89,2,0,30,48,14,30,9,18,3,7,23,48,1,17,7,24,0,3,8,8,8,41,31,89
1993,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1993.08.09 - 1993.08.15,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,149,1,Round of 16,Aaron Krickstein,aaron-krickstein,k023,57,W,62 75,2,0,2,13,7,20,,,,1:26:00,86,11,4,25,60,21,25,17,35,3,5,38,60,18,42,20,36,5,8,10,10,38,78,76,138,8,5,42,78,24,42,16,36,3,8,40,78,4,25,18,35,2,5,10,10,22,60,62,138
1993,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1993.08.09 - 1993.08.15,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,149,1,Round of 32,Bryan Shelton,bryan-shelton,s380,91,W,75 62,2,0,2,13,7,20,,,,1:20:00,80,12,2,32,60,30,32,14,28,0,2,44,60,5,30,17,25,3,5,10,10,22,55,66,115,12,5,30,55,25,30,8,25,2,5,33,55,2,32,14,28,0,2,10,10,16,60,49,115
1993,Los Angeles,,,"Los Angeles, CA, U.S.A.",1993.08.02 - 1993.08.08,32,16,Outdoor,Hard,Pete Sampras,pete-sampras,s402,65,1,Semi-Finals,Richard Krajicek,richard-krajicek,k214,10,L,46 63 67(3) ,1,2,3,16,16,32,0,1,1,1:52:00,112,9,4,57,87,47,57,17,30,2,3,64,87,11,46,10,37,1,1,16,15,21,83,85,170,10,2,46,83,35,46,27,37,0,1,62,83,10,57,13,30,1,3,15,16,23,87,85,170
1993,Los Angeles,,,"Los Angeles, CA, U.S.A.",1993.08.02 - 1993.08.08,32,16,Outdoor,Hard,Pete Sampras,pete-sampras,s402,65,1,Quarter-Finals,Patrick McEnroe,patrick-mcenroe,m048,87,W,75 62,2,0,2,13,7,20,,,,1:13:00,73,10,6,30,54,24,30,11,24,2,4,35,54,14,38,11,18,5,9,10,10,25,56,60,110,0,4,38,56,24,38,7,18,4,9,31,56,6,30,13,24,2,4,10,10,19,54,50,110
1993,Los Angeles,,,"Los Angeles, CA, U.S.A.",1993.08.02 - 1993.08.08,32,16,Outdoor,Hard,Pete Sampras,pete-sampras,s402,65,1,Round of 16,Mauricio Hadad,mauricio-hadad,h256,161,W,64 60,2,0,2,12,4,16,,,,1:00:00,60,6,2,28,52,22,28,10,24,4,6,32,52,13,24,13,17,6,7,8,8,26,41,58,93,1,4,24,41,11,24,4,17,1,7,15,41,6,28,14,24,2,6,8,8,20,52,35,93
1993,Los Angeles,,,"Los Angeles, CA, U.S.A.",1993.08.02 - 1993.08.08,32,16,Outdoor,Hard,Pete Sampras,pete-sampras,s402,65,1,Round of 32,Andrew Sznajder,andrew-sznajder,s102,156,W,61 62,2,0,2,12,3,15,,,,1:05:00,65,8,2,28,45,24,28,9,17,0,0,33,45,13,25,11,22,4,9,8,7,24,47,57,92,5,1,25,47,12,25,11,22,5,9,23,47,4,28,8,17,0,0,7,8,12,45,35,92
1993,ATP Masters Series Canada,montreal,421,"Montreal, Canada",1993.07.26 - 1993.08.01,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,41,1,Round of 16,Brett Steven,brett-steven,s321,45,L,67(6) 36,0,2,2,9,13,22,0,1,1,1:41:00,101,1,1,51,81,36,51,12,30,10,12,48,81,13,53,10,22,1,4,10,11,23,75,71,156,2,2,53,75,40,53,12,22,3,4,52,75,15,51,18,30,2,12,11,10,33,81,85,156
1993,ATP Masters Series Canada,montreal,421,"Montreal, Canada",1993.07.26 - 1993.08.01,56,28,Outdoor,Hard,Pete Sampras,pete-sampras,s402,41,1,Round of 32,Kenneth Carlsen,kenneth-carlsen,c328,57,W,61 64,2,0,2,12,5,17,,,,1:10:00,70,7,1,28,44,23,28,13,16,0,0,36,44,9,28,13,19,3,4,9,8,22,47,58,91,4,3,28,47,19,28,6,19,1,4,25,47,5,28,3,16,0,0,8,9,8,44,33,91
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Finals,Jim Courier,jim-courier,c243,2,W,76(3) 76(6) 36 63,3,1,4,23,21,44,2,0,2,0:09:00,9,22,7,97,149,84,97,30,52,0,2,114,149,18,83,31,66,2,5,21,21,49,149,163,298,8,6,83,149,65,83,35,66,3,5,100,149,13,97,22,52,2,2,21,21,35,149,135,298
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Semi-Finals,Boris Becker,boris-becker,b028,4,W,76(5) 64 64,3,0,3,19,14,33,1,0,1,0:09:00,9,11,7,74,121,65,74,23,47,0,6,88,121,5,62,37,60,2,4,16,16,42,122,130,243,13,12,62,122,57,62,23,60,2,4,80,122,9,74,24,47,0,6,16,16,33,121,113,243
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Quarter-Finals,Andre Agassi,andre-agassi,a092,13,W,62 62 36 36 64,3,2,5,24,20,44,,,,0:08:00,8,23,6,102,154,87,102,20,52,7,11,107,154,23,92,46,72,6,13,22,22,69,164,176,318,7,7,92,164,69,92,26,72,7,13,95,164,15,102,32,52,4,11,22,22,47,154,142,318
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Round of 16,Andrew Foster,andrew-foster,f222,332,W,61 62 76(6) ,3,0,3,19,9,28,1,0,1,0:03:00,3,8,6,56,96,52,56,19,40,0,0,71,96,18,59,23,44,4,10,14,13,41,103,112,199,9,5,59,103,41,59,21,44,6,10,62,103,4,56,21,40,0,0,13,14,25,96,87,199
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Round of 32,Byron Black,byron-black,b397,108,W,64 61 61,3,0,3,18,6,24,,,,0:05:00,5,11,4,53,83,45,53,16,30,0,0,61,83,20,50,22,32,6,11,12,12,42,82,103,165,2,4,50,82,30,50,10,32,5,11,40,82,8,53,14,30,0,0,12,12,22,83,62,165
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Round of 64,Jamie Morgan,jamie-morgan,m408,58,W,64 76(5) 64,3,0,3,19,14,33,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Wimbledon,wimbledon,540,"London, England",1993.06.21 - 1993.07.04,128,64,Outdoor,Grass,Pete Sampras,pete-sampras,s402,654,1,Round of 128,Neil Borwick,neil-borwick,b298,121,W,67(10) 63 76(3) 63,3,1,4,25,19,44,1,1,2,0:09:00,9,15,5,117,143,100,117,12,26,0,1,112,143,28,118,19,32,3,6,22,20,47,150,159,293,13,4,118,150,90,118,13,32,3,6,103,150,17,117,14,26,1,1,20,22,31,143,134,293
1993,London / Queen's Club,london,311,"London, Great Britain",1993.06.07 - 1993.06.13,56,28,Outdoor,Grass,Pete Sampras,pete-sampras,s402,1,1,Round of 32,Grant Stafford,grant-stafford,s406,110,L,75 57 46,1,2,3,16,18,34,,,,2:21:00,141,11,3,70,120,53,70,23,50,5,7,76,120,17,68,12,31,1,2,17,17,29,99,105,219,8,2,68,99,51,68,19,31,1,2,70,99,17,70,27,50,2,7,17,17,44,120,114,219
