tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_points_won,player_first_serve_points_total,player_second_serve_points_won,player_second_serve_points_total,player_break_points_saved,player_break_points_serve_total,player_service_points_won,player_service_points_total,player_first_serve_return_won,player_first_serve_return_total,player_second_serve_return_won,player_second_serve_return_total,player_break_points_converted,player_break_points_return_total,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_break_points_saved,opponent_break_points_serve_total,opponent_service_points_won,opponent_service_points_total,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_break_points_converted,opponent_break_points_return_total,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total
2006,ATP World Tour Masters 1000 Madrid,madrid,1536,"Madrid, Spain",2006.10.16 - 2006.10.22,48,16,Indoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Quarter-Finals,Tomas Berdych,tomas-berdych,ba47,11,L,36 67(6) ,0,2,2,9,13,22,0,1,1,1:47:00,107,4,2,43,64,31,43,11,21,0,1,42,64,12,47,14,31,0,2,10,11,26,78,68,142,9,4,47,78,35,47,17,31,2,2,52,78,12,43,10,21,1,1,11,10,22,64,74,142
2006,ATP World Tour Masters 1000 Madrid,madrid,1536,"Madrid, Spain",2006.10.16 - 2006.10.22,48,16,Indoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Round of 16,Tommy Haas,tommy-haas,h355,13,W,64 63,2,0,2,12,7,19,,,,1:27:00,87,4,3,30,49,27,30,11,19,1,1,38,49,11,36,15,24,3,7,9,10,26,60,64,109,3,3,36,60,25,36,9,24,4,7,34,60,3,30,8,19,0,1,10,9,11,49,45,109
2006,ATP World Tour Masters 1000 Madrid,madrid,1536,"Madrid, Spain",2006.10.16 - 2006.10.22,48,16,Indoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Round of 32,Mardy Fish,mardy-fish,f339,54,W,64 62,2,0,2,12,6,18,,,,1:22:00,82,3,0,31,48,23,31,14,17,2,2,37,48,9,29,15,29,3,10,9,9,24,58,61,106,6,1,29,58,20,29,14,29,7,10,34,58,8,31,3,17,0,2,9,9,11,48,45,106
2006,Stockholm,stockholm,429,"Stockholm, Sweden",2006.10.09 - 2006.10.15,32,16,Indoor,Hard,Rafael Nadal,rafael-nadal,n409,20,2,Round of 16,Joachim Johansson,joachim-johansson,j194,690,L,46 67(4) ,0,2,2,10,13,23,0,1,1,1:52:00,112,3,0,33,59,26,33,17,26,1,3,43,59,12,49,16,35,1,7,11,11,28,84,71,143,17,4,49,84,37,49,19,35,6,7,56,84,7,33,9,26,2,3,11,11,16,59,72,143
2006,Stockholm,stockholm,429,"Stockholm, Sweden",2006.10.09 - 2006.10.15,32,16,Indoor,Hard,Rafael Nadal,rafael-nadal,n409,20,2,Round of 32,Raemon Sluiter,raemon-sluiter,s693,90,W,64 62,2,0,2,12,6,18,,,,1:32:00,92,5,1,29,59,22,29,20,30,4,4,42,59,9,33,13,22,3,5,9,9,22,55,64,114,8,3,33,55,24,33,9,22,2,5,33,55,7,29,10,30,0,4,9,9,17,59,50,114
2006,ESP v. ITA WG PO,,,Spain,2006.09.18 - 2006.09.24,4,1,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,0,2,Round Robin,Filippo Volandri,filippo-volandri,v254,38,W,36 75 63 63,3,1,4,22,17,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,ESP v. ITA WG PO,,,Spain,2006.09.18 - 2006.09.24,4,1,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,0,2,Round Robin,Andreas Seppi,andreas-seppi,sa93,69,W,60 64 63,3,0,3,18,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,US Open,us-open,560,"New York, NY, U.S.A.",2006.08.28 - 2006.09.10,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,250,2,Quarter-Finals,Mikhail Youzhny,mikhail-youzhny,y061,54,L,36 75 67(5) 16,1,3,4,17,24,41,0,1,1,3:15:00,195,1,1,78,123,52,78,22,45,5,9,74,123,23,84,15,44,2,11,19,21,38,128,112,251,7,3,84,128,61,84,29,44,9,11,90,128,26,78,23,45,4,9,21,19,49,123,139,251
2006,US Open,us-open,560,"New York, NY, U.S.A.",2006.08.28 - 2006.09.10,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,250,2,Round of 16,Jiri Novak,jiri-novak,n254,179,W,61 76(3) 64,3,0,3,19,11,30,1,0,1,2:09:00,129,6,1,54,90,43,54,22,36,1,2,65,90,20,62,17,30,4,11,15,14,37,92,102,182,9,5,62,92,42,62,13,30,7,11,55,92,11,54,14,36,1,2,14,15,25,90,80,182
2006,US Open,us-open,560,"New York, NY, U.S.A.",2006.08.28 - 2006.09.10,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,250,2,Round of 32,Wesley Moodie,wesley-moodie,m759,82,W,64 76(5) 76(4) ,3,0,3,20,16,36,2,0,2,2:49:00,169,8,3,74,101,57,74,20,27,2,3,77,101,28,94,21,40,2,10,17,17,49,134,126,235,11,7,94,134,66,94,19,40,8,10,85,134,17,74,7,27,1,3,17,17,24,101,109,235
2006,US Open,us-open,560,"New York, NY, U.S.A.",2006.08.28 - 2006.09.10,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,250,2,Round of 64,Luis Horna,luis-horna,h390,61,W,64 46 64 62,3,1,4,22,16,38,,,,2:43:00,163,7,0,67,97,51,67,22,30,2,4,73,97,26,90,21,32,5,15,19,19,47,122,120,219,7,6,90,122,64,90,11,32,10,15,75,122,16,67,8,30,2,4,19,19,24,97,99,219
2006,US Open,us-open,560,"New York, NY, U.S.A.",2006.08.28 - 2006.09.10,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,250,2,Round of 128,Mark Philippoussis,mark-philippoussis,p338,113,W,64 64 64,3,0,3,18,12,30,,,,2:02:00,122,7,1,47,79,41,47,22,32,4,4,63,79,3,48,29,39,3,4,15,15,32,87,95,166,19,3,48,87,45,48,10,39,1,4,55,87,6,47,10,32,0,4,15,15,16,79,71,166
2006,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2006.08.14 - 2006.08.20,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Quarter-Finals,Juan Carlos Ferrero,juan-carlos-ferrero,f316,31,L,67(2) 67(3) ,0,2,2,12,14,26,0,2,2,2:43:00,163,8,2,46,74,31,46,18,28,1,2,49,74,11,47,14,34,1,3,12,12,25,81,74,155,3,3,47,81,36,47,20,34,2,3,56,81,15,46,10,28,1,2,12,12,25,74,81,155
2006,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2006.08.14 - 2006.08.20,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Round of 16,Tommy Haas,tommy-haas,h355,17,W,76(5) 63,2,0,2,13,9,22,1,0,1,1:52:00,112,5,2,39,62,31,39,16,23,2,3,47,62,13,42,13,25,2,5,11,10,26,67,73,129,3,0,42,67,29,42,12,25,3,5,41,67,8,39,7,23,1,3,10,11,15,62,56,129
2006,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2006.08.14 - 2006.08.20,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Round of 32,Hyung-Taik Lee,hyung-taik-lee,l311,73,W,64 63,2,0,2,12,7,19,,,,1:19:00,79,1,1,32,45,28,32,8,13,0,0,36,45,17,40,8,19,3,5,9,10,25,59,61,104,0,0,40,59,23,40,11,19,2,5,34,59,4,32,5,13,0,0,10,9,9,45,43,104
2006,ATP World Tour Masters 1000 Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",2006.08.14 - 2006.08.20,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,125,2,Round of 64,Sam Querrey,sam-querrey,q927,178,W,67(5) 62 63,2,1,3,18,12,30,0,1,1,2:02:00,122,4,4,55,88,44,55,21,33,0,0,65,88,5,42,26,45,3,8,15,14,31,87,96,175,10,5,42,87,37,42,19,45,5,8,56,87,11,55,12,33,0,0,14,15,23,88,79,175
2006,ATP World Tour Masters 1000 Canada,montreal,421,"Toronto, Canada",2006.08.07 - 2006.08.13,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,75,2,Round of 16,Tomas Berdych,tomas-berdych,ba47,14,L,16 63 26,1,2,3,9,15,24,,,,1:49:00,109,3,1,45,71,30,45,11,26,2,6,41,71,8,45,14,27,1,4,12,12,22,72,63,143,3,3,45,72,37,45,13,27,3,4,50,72,15,45,15,26,4,6,12,12,30,71,80,143
2006,ATP World Tour Masters 1000 Canada,montreal,421,"Toronto, Canada",2006.08.07 - 2006.08.13,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,75,2,Round of 32,Hyung-Taik Lee,hyung-taik-lee,l311,85,W,64 63,2,0,2,12,7,19,,,,1:28:00,88,2,1,34,54,26,34,8,20,1,3,34,54,16,38,15,23,5,10,9,10,31,61,65,115,1,0,38,61,22,38,8,23,5,10,30,61,8,34,12,20,2,3,10,9,20,54,50,115
2006,ATP World Tour Masters 1000 Canada,montreal,421,"Toronto, Canada",2006.08.07 - 2006.08.13,64,24,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,75,2,Round of 64,Nicolas Massu,nicolas-massu,m655,38,W,63 62,2,0,2,12,5,17,,,,1:49:00,109,0,1,33,61,23,33,16,28,7,8,39,61,9,32,24,32,5,6,8,9,33,64,72,125,4,5,32,64,23,32,8,32,1,6,31,64,10,33,12,28,1,8,9,8,22,61,53,125
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Finals,Roger Federer,roger-federer,f324,1,L,06 67(5) 76(2) 36,1,3,4,16,25,41,1,1,2,2:58:00,178,9,3,94,127,64,94,14,33,4,10,78,127,19,83,16,36,2,3,19,20,35,119,113,246,13,1,83,119,64,83,20,36,1,3,84,119,30,94,19,33,6,10,20,19,49,127,133,246
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Semi-Finals,Marcos Baghdatis,marcos-baghdatis,b837,16,W,61 75 63,3,0,3,19,9,28,,,,2:27:00,147,4,0,75,103,52,75,16,28,9,9,68,103,17,49,21,40,5,11,14,14,38,89,106,192,3,2,49,89,32,49,19,40,6,11,51,89,23,75,12,28,0,9,14,14,35,103,86,192
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Quarter-Finals,Jarkko Nieminen,jarkko-nieminen,n289,18,W,63 64 64,3,0,3,18,11,29,,,,2:15:00,135,6,2,74,103,56,74,15,29,2,2,71,103,9,43,23,42,3,9,15,14,32,85,103,188,5,2,43,85,34,43,19,42,6,9,53,85,18,74,14,29,0,2,14,15,32,103,85,188
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Round of 16,Irakli Labadze,irakli-labadze,l439,166,W,63 76(4) 63,3,0,3,19,12,31,1,0,1,2:12:00,132,7,0,54,85,43,54,26,31,0,0,69,85,18,60,19,42,2,6,16,14,37,102,106,187,8,7,60,102,42,60,23,42,4,6,65,102,11,54,5,31,0,0,14,16,16,85,81,187
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Round of 32,Andre Agassi,andre-agassi,a092,20,W,76(5) 62 64,3,0,3,19,12,31,1,0,1,2:14:00,134,18,2,56,79,49,56,15,23,0,0,64,79,18,63,23,45,3,11,15,15,41,108,105,187,7,2,63,108,45,63,22,45,8,11,67,108,7,56,8,23,0,0,15,15,15,79,82,187
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Round of 64,Robert Kendrick,robert-kendrick,k448,237,W,67(4) 36 76(2) 75 64,3,2,5,29,28,57,1,1,2,3:46:00,226,7,3,115,152,93,115,24,37,1,2,117,152,21,111,30,60,2,9,27,28,51,171,168,323,32,8,111,171,90,111,30,60,7,9,120,171,22,115,13,37,1,2,28,27,35,152,155,323
2006,Wimbledon,wimbledon,540,"London, England",2006.06.26 - 2006.07.09,128,64,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,700,2,Round of 128,Alex Bogdanovic,alex-bogdanovic,b929,135,W,64 76(3) 64,3,0,3,19,14,33,1,0,1,2:32:00,152,3,3,79,108,60,79,14,29,4,5,74,108,24,82,17,29,3,9,16,16,41,111,115,219,1,0,82,111,58,82,12,29,6,9,70,111,19,79,15,29,1,5,16,16,34,108,104,219
2006,London / Queen's Club,london,311,"London, Great Britain",2006.06.12 - 2006.06.18,56,24,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,55,2,Quarter-Finals,Lleyton Hewitt,lleyton-hewitt,h432,13,L,63 36 (RET),1,1,3,9,9,18,,,,1:25:00,85,4,4,39,69,29,39,12,30,11,13,41,69,11,35,10,21,2,2,9,9,21,56,62,125,9,1,35,56,24,35,11,21,0,2,35,56,10,39,18,30,2,13,9,9,28,69,63,125
2006,London / Queen's Club,london,311,"London, Great Britain",2006.06.12 - 2006.06.18,56,24,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,55,2,Round of 16,Fernando Verdasco,fernando-verdasco,v306,30,W,26 76(3) 76(3) ,2,1,3,16,18,34,2,0,2,3:01:00,181,2,2,80,112,51,80,15,32,7,13,66,112,32,89,21,36,4,16,16,16,53,125,119,237,6,9,89,125,57,89,15,36,12,16,72,125,29,80,17,32,6,13,16,16,46,112,118,237
2006,London / Queen's Club,london,311,"London, Great Britain",2006.06.12 - 2006.06.18,56,24,Outdoor,Grass,Rafael Nadal,rafael-nadal,n409,55,2,Round of 32,Mardy Fish,mardy-fish,f339,86,W,76(1) 61,2,0,2,13,7,20,1,0,1,1:16:00,76,4,1,40,61,35,40,11,21,2,2,46,61,2,22,20,35,2,4,10,9,22,57,68,118,12,8,22,57,20,22,15,35,2,4,35,57,5,40,10,21,0,2,9,10,15,61,50,118
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Finals,Roger Federer,roger-federer,f324,1,W,16 61 64 76(4) ,3,1,4,20,17,37,1,0,1,3:02:00,182,3,0,85,111,59,85,17,26,7,10,76,111,23,72,22,47,4,12,18,18,45,119,121,230,8,1,72,119,49,72,25,47,8,12,74,119,26,85,9,26,3,10,18,18,35,111,109,230
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Semi-Finals,Ivan Ljubicic,ivan-ljubicic,l360,4,W,64 62 76(7) ,3,0,3,19,12,31,1,0,1,2:49:00,169,7,0,65,95,51,65,17,30,1,2,68,95,19,61,21,43,4,9,15,15,40,104,108,199,10,5,61,104,42,61,22,43,5,9,64,104,14,65,13,30,1,2,15,15,27,95,91,199
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Quarter-Finals,Novak Djokovic,novak-djokovic,d643,63,W,64 64 (RET),2,0,3,12,8,20,,,,1:54:00,114,3,0,47,59,30,47,7,12,3,6,37,59,22,49,14,18,5,7,10,10,36,67,73,126,2,3,49,67,27,49,4,18,2,7,31,67,17,47,5,12,3,6,10,10,22,59,53,126
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Round of 16,Lleyton Hewitt,lleyton-hewitt,h432,14,W,62 57 64 62,3,1,4,23,15,38,,,,3:17:00,197,1,4,79,113,53,79,21,34,5,9,74,113,20,62,37,59,8,21,19,19,57,121,131,234,4,6,62,121,42,62,22,59,13,21,64,121,26,79,13,34,4,9,19,19,39,113,103,234
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Round of 32,Paul-Henri Mathieu,paul-henri-mathieu,m850,32,W,57 64 64 64,3,1,4,23,19,42,,,,4:53:00,293,6,1,88,129,54,88,23,41,7,13,77,129,46,108,33,60,8,29,21,21,79,168,156,297,4,5,108,168,62,108,27,60,21,29,89,168,34,88,18,41,6,13,21,21,52,129,141,297
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Round of 64,Kevin Kim,kevin-kim,k358,116,W,62 61 64,3,0,3,18,7,25,,,,1:58:00,118,2,0,56,76,41,56,15,20,3,3,56,76,22,53,20,36,5,15,13,12,42,89,98,165,2,1,53,89,31,53,16,36,10,15,47,89,15,56,5,20,0,3,12,13,20,76,67,165
2006,Roland Garros,roland-garros,520,"Paris, France",2006.05.29 - 2006.06.11,128,64,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,1000,2,Round of 128,Robin Soderling,robin-soderling,sa49,50,W,62 75 61,3,0,3,19,8,27,,,,2:08:00,128,1,3,56,81,42,56,12,25,5,7,54,81,36,73,16,27,8,22,13,14,52,100,106,181,2,1,73,100,37,73,11,27,14,22,48,100,14,56,13,25,2,7,14,13,27,81,75,181
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Finals,Roger Federer,roger-federer,f324,1,W,67 76(5) 64 26 76(5) ,3,2,5,28,29,57,2,1,2,5:05:00,305,4,1,147,173,101,147,14,26,6,10,115,173,26,112,33,68,3,9,27,27,59,180,174,353,10,0,112,180,86,112,35,68,6,9,121,180,46,147,12,26,4,10,27,27,58,173,179,353
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Semi-Finals,Gael Monfils,gael-monfils,mc65,35,W,62 62,2,0,2,12,4,16,,,,1:17:00,77,0,0,39,51,24,39,7,12,2,3,31,51,12,25,14,21,5,7,8,8,26,46,57,97,0,4,25,46,13,25,7,21,2,7,20,46,15,39,5,12,1,3,8,8,20,51,40,97
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Quarter-Finals,Fernando Gonzalez,fernando-gonzalez,g415,9,W,64 63,2,0,2,12,7,19,,,,1:42:00,102,0,1,45,53,31,45,4,8,2,4,35,53,19,41,16,31,5,10,9,10,35,72,70,125,3,1,41,72,22,41,15,31,5,10,37,72,14,45,4,8,2,4,10,9,18,53,55,125
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 16,Tim Henman,tim-henman,h336,70,W,62 62,2,0,2,12,4,16,,,,1:11:00,71,1,0,32,41,25,32,7,9,0,0,32,41,15,34,10,17,4,4,8,8,25,51,57,92,5,1,34,51,19,34,7,17,0,4,26,51,7,32,2,9,0,0,8,8,9,41,35,92
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 32,Filippo Volandri,filippo-volandri,v254,46,W,61 62,2,0,2,12,3,15,,,,1:11:00,71,0,1,34,52,27,34,9,18,4,4,36,52,18,28,3,8,4,6,8,7,21,36,57,88,1,1,28,36,10,28,5,8,2,6,15,36,7,34,9,18,0,4,7,8,16,52,31,88
2006,ATP World Tour Masters 1000 Rome,rome,416,"Rome, Italy",2006.05.08 - 2006.05.14,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 64,Carlos Moya,carlos-moya,m605,33,W,61 26 62,2,1,3,14,9,23,,,,1:54:00,114,1,2,57,70,37,57,7,13,2,4,44,70,16,48,16,25,5,10,11,12,32,73,76,143,0,2,48,73,32,48,9,25,5,10,41,73,20,57,6,13,2,4,12,11,26,70,67,143
2006,Barcelona,barcelona,425,"Barcelona, Spain",2006.04.24 - 2006.04.30,56,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,300,2,Finals,Tommy Robredo,tommy-robredo,r419,15,W,64 64 60,3,0,3,18,8,26,,,,2:19:00,139,2,4,61,85,44,61,15,24,3,3,59,85,25,58,13,27,5,8,13,13,38,85,97,170,3,0,58,85,33,58,14,27,3,8,47,85,17,61,9,24,0,3,13,13,26,85,73,170
2006,Barcelona,barcelona,425,"Barcelona, Spain",2006.04.24 - 2006.04.30,56,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,300,2,Semi-Finals,Nicolas Almagro,nicolas-almagro,a479,57,W,76(2) 63,2,0,2,13,9,22,1,0,1,1:40:00,100,5,1,48,68,38,48,10,20,1,2,48,68,6,29,18,33,2,4,11,10,24,62,72,130,7,2,29,62,23,29,15,33,2,4,38,62,10,48,10,20,1,2,10,11,20,68,58,130
2006,Barcelona,barcelona,425,"Barcelona, Spain",2006.04.24 - 2006.04.30,56,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,300,2,Quarter-Finals,Jarkko Nieminen,jarkko-nieminen,n289,20,W,46 64 63,2,1,3,16,13,29,,,,2:18:00,138,1,1,58,83,39,58,12,25,5,9,51,83,21,57,21,33,6,13,14,15,42,90,93,173,2,2,57,90,36,57,12,33,7,13,48,90,19,58,13,25,4,9,15,14,32,83,80,173
2006,Barcelona,barcelona,425,"Barcelona, Spain",2006.04.24 - 2006.04.30,56,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,300,2,Round of 16,Ivan Navarro,ivan-navarro,n309,164,W,64 62,2,0,2,12,6,18,,,,1:29:00,89,0,1,39,57,29,39,11,18,1,1,40,57,10,30,15,29,3,7,9,9,25,59,65,116,3,4,30,59,20,30,14,29,4,7,34,59,10,39,7,18,0,1,9,9,17,57,51,116
2006,Barcelona,barcelona,425,"Barcelona, Spain",2006.04.24 - 2006.04.30,56,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,300,2,Round of 32,Feliciano Lopez,feliciano-lopez,l397,38,W,64 62,2,0,2,12,6,18,,,,1:14:00,74,1,1,32,48,21,32,12,16,2,4,33,48,12,32,15,22,5,7,9,9,27,54,60,102,6,3,32,54,20,32,7,22,2,7,27,54,11,32,4,16,2,4,9,9,15,48,42,102
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Finals,Roger Federer,roger-federer,f324,1,W,62 67(2) 63 76(5) ,3,1,4,25,18,43,1,1,2,3:50:00,230,1,4,106,152,70,106,24,46,14,18,94,152,32,86,29,57,7,14,21,20,61,143,155,295,3,3,86,143,54,86,28,57,7,14,82,143,36,106,22,46,4,18,20,21,58,152,140,295
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Semi-Finals,Gaston Gaudio,gaston-gaudio,g374,8,W,57 61 61,2,1,3,17,9,26,,,,2:39:00,159,0,1,52,80,35,52,15,28,5,8,50,80,24,54,26,42,7,20,13,13,50,96,100,176,0,3,54,96,30,54,16,42,13,20,46,96,17,52,13,28,3,8,13,13,30,80,76,176
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Quarter-Finals,Guillermo Coria,guillermo-coria,c524,9,W,62 61,2,0,2,12,3,15,,,,1:10:00,70,4,0,33,43,21,33,6,10,6,8,27,43,24,36,11,17,7,13,7,8,35,53,62,96,0,8,36,53,12,36,6,17,6,13,18,53,12,33,4,10,2,8,8,7,16,43,34,96
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 16,Kristof Vliegen,kristof-vliegen,v309,57,W,63 63,2,0,2,12,6,18,,,,1:45:00,105,2,2,50,61,33,50,5,11,2,3,38,61,16,34,14,26,4,8,9,9,30,60,68,121,0,0,34,60,18,34,12,26,4,8,30,60,17,50,6,11,1,3,9,9,23,61,53,121
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 32,Jean-Rene Lisnard,jean-rene-lisnard,l386,154,W,64 61,2,0,2,12,5,17,,,,1:28:00,88,0,1,34,48,25,34,8,14,3,4,33,48,9,22,19,32,5,11,8,9,28,54,61,102,0,3,22,54,13,22,13,32,6,11,26,54,9,34,6,14,1,4,9,8,15,48,41,102
2006,ATP World Tour Masters 1000 Monte Carlo,monte-carlo,410,"Monte Carlo, Monaco",2006.04.17 - 2006.04.23,64,24,Outdoor,Clay,Rafael Nadal,rafael-nadal,n409,500,2,Round of 64,Arnaud Clement,arnaud-clement,c487,56,W,64 64,2,0,2,12,8,20,,,,1:36:00,96,0,1,48,64,30,48,11,16,6,8,41,64,12,32,15,25,4,5,10,10,27,57,68,121,2,5,32,57,20,32,10,25,1,5,30,57,18,48,5,16,2,8,10,10,23,64,53,121
2006,ATP World Tour Masters 1000 Miami,miami,403,"Miami, FL, U.S.A.",2006.03.20 - 2006.04.02,96,32,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,5,2,Round of 64,Carlos Moya,carlos-moya,m605,35,L,62 16 16,1,2,3,8,14,22,,,,1:43:00,103,2,3,47,74,27,47,11,27,6,12,38,74,10,42,15,25,3,3,11,11,25,67,63,141,6,2,42,67,32,42,10,25,0,3,42,67,20,47,16,27,6,12,11,11,36,74,78,141
