tourney_year,tourney_name,tourney_name_slug,tourney_id,tourney_location,tourney_dates,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,player_name,player_slug,player_id,player_event_points,player_ranking,match_round,opponent_name,opponent_name_slug,opponent_player_id,opponent_rank,match_win_loss,match_score,sets_won,sets_lost,sets_total,games_won,games_lost,games_total,tiebreaks_won,tiebreaks_lost,tiebreaks_total,match_time,match_duration,player_aces,player_double_faults,player_first_serves_in,player_first_serves_total,player_first_serve_points_won,player_first_serve_points_total,player_second_serve_points_won,player_second_serve_points_total,player_break_points_saved,player_break_points_serve_total,player_service_points_won,player_service_points_total,player_first_serve_return_won,player_first_serve_return_total,player_second_serve_return_won,player_second_serve_return_total,player_break_points_converted,player_break_points_return_total,player_service_games_played,player_return_games_played,player_return_points_won,player_return_points_total,player_total_points_won,player_total_points_total,opponent_aces,opponent_double_faults,opponent_first_serves_in,opponent_first_serves_total,opponent_first_serve_points_won,opponent_first_serve_points_total,opponent_second_serve_points_won,opponent_second_serve_points_total,opponent_break_points_saved,opponent_break_points_serve_total,opponent_service_points_won,opponent_service_points_total,opponent_first_serve_return_won,opponent_first_serve_return_total,opponent_second_serve_return_won,opponent_second_serve_return_total,opponent_break_points_converted,opponent_break_points_return_total,opponent_service_games_played,opponent_return_games_played,opponent_return_points_won,opponent_return_points_total,opponent_total_points_won,opponent_total_points_total
1991,Orlando,,,"Orlando, FL, U.S.A.",1991.04.01 - 1991.04.07,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,130,5,Quarter-Finals,Chuck Adams,chuck-adams,a199,139,W,64 76(4) ,2,0,2,13,10,23,1,0,1,1:17:00,77,2,4,33,59,25,33,17,26,0,2,42,59,13,43,12,25,3,3,11,11,25,68,67,127,1,3,43,68,30,43,13,25,0,3,43,68,8,33,9,26,2,2,11,11,17,59,60,127
1991,Orlando,,,"Orlando, FL, U.S.A.",1991.04.01 - 1991.04.07,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,130,5,Round of 16,David Engel,david-engel,e061,135,W,64 64,2,0,2,12,8,20,,,,1:27:00,87,1,2,54,86,37,54,15,32,9,10,52,86,14,38,5,16,3,3,10,10,19,54,71,140,0,0,38,54,24,38,11,16,0,3,35,54,17,54,17,32,1,10,10,10,34,86,69,140
1991,Orlando,,,"Orlando, FL, U.S.A.",1991.04.01 - 1991.04.07,32,16,Outdoor,Hard,Andre Agassi,andre-agassi,a092,130,5,Round of 32,Brian Garrow,brian-garrow,g212,103,W,62 64,2,0,2,12,6,18,,,,1:11:00,71,1,1,43,61,29,43,9,18,2,3,38,61,14,35,12,21,4,7,9,9,26,56,64,117,0,1,35,56,21,35,9,21,3,7,30,56,14,43,9,18,1,3,9,9,23,61,53,117
1991,ATP Masters Series Miami,miami,403,"Miami, FL, U.S.A.",1991.03.11 - 1991.03.24,96,48,Outdoor,Hard,Andre Agassi,andre-agassi,a092,52,4,Round of 16,David Wheaton,david-wheaton,w123,46,L,06 57,0,2,2,5,13,18,,,,1:10:00,70,7,4,45,64,21,45,6,19,5,11,27,64,12,37,7,15,2,5,9,9,19,52,46,116,7,0,37,52,25,37,8,15,3,5,33,52,24,45,13,19,6,11,9,9,37,64,70,116
1991,ATP Masters Series Miami,miami,403,"Miami, FL, U.S.A.",1991.03.11 - 1991.03.24,96,48,Outdoor,Hard,Andre Agassi,andre-agassi,a092,52,4,Round of 32,Magnus Gustafsson,magnus-gustafsson,g182,39,W,67(6) 62 75,2,1,3,19,14,33,0,1,1,2:09:00,129,2,1,86,115,59,86,17,29,7,8,76,115,25,81,7,15,4,7,16,16,32,96,108,211,0,4,81,96,56,81,8,15,3,7,64,96,27,86,12,29,1,8,16,16,39,115,103,211
1991,ATP Masters Series Miami,miami,403,"Miami, FL, U.S.A.",1991.03.11 - 1991.03.24,96,48,Outdoor,Hard,Andre Agassi,andre-agassi,a092,52,4,Round of 64,Fabrice Santoro,fabrice-santoro,s424,53,W,76(1) 46 75,2,1,3,18,17,35,1,0,1,2:23:00,143,2,2,66,102,44,66,14,36,1,7,58,102,26,66,16,34,6,8,17,17,42,100,100,202,1,4,66,100,40,66,18,34,2,8,58,100,22,66,22,36,6,7,17,17,44,102,102,202
1991,ATP Masters Series Indian Wells,indian-wells,404,"Indian Wells, CA, U.S.A.",1991.03.04 - 1991.03.10,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,4,Round of 16,Jim Courier,jim-courier,c243,26,L,62 36 46,1,2,3,13,14,27,,,,2:03:00,123,3,5,50,88,35,50,18,38,5,8,53,88,13,42,18,43,3,8,13,14,31,85,84,173,11,4,42,85,29,42,25,43,5,8,54,85,15,50,20,38,3,8,14,13,35,88,89,173
1991,ATP Masters Series Indian Wells,indian-wells,404,"Indian Wells, CA, U.S.A.",1991.03.04 - 1991.03.10,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,41,4,Round of 32,Goran Prpic,goran-prpic,p050,40,W,63 64,2,0,2,12,7,19,,,,1:22:00,82,10,1,25,51,22,25,14,26,2,3,36,51,18,47,14,22,4,12,9,10,32,69,68,120,5,3,47,69,29,47,8,22,8,12,37,69,3,25,12,26,1,3,10,9,15,51,52,120
1991,Brussels,,,"Brussels, Belgium",1991.02.11 - 1991.02.17,32,16,Indoor,Carpet,Andre Agassi,andre-agassi,a092,1,4,Round of 32,Christian Saceanu,christian-saceanu,s288,153,L,36 67,0,2,2,9,13,22,,,,1:19:00,79,0,2,49,82,34,49,13,33,2,4,47,82,10,49,6,14,1,3,10,11,16,63,63,145,13,0,49,63,39,49,8,14,2,3,47,63,15,49,20,33,2,4,11,10,35,82,82,145
1991,San Francisco,,,"San Francisco, CA, U.S.A.",1991.02.04 - 1991.02.10,32,16,Indoor,Carpet,Andre Agassi,andre-agassi,a092,62,4,Semi-Finals,Brad Gilbert,brad-gilbert,g016,10,L,16 26,0,2,2,3,12,15,,,,0:59:00,59,0,2,29,45,15,29,6,16,5,9,21,45,3,28,10,19,0,2,7,8,13,47,34,92,12,3,28,47,25,28,9,19,0,2,34,47,14,29,10,16,4,9,8,7,24,45,58,92
1991,San Francisco,,,"San Francisco, CA, U.S.A.",1991.02.04 - 1991.02.10,32,16,Indoor,Carpet,Andre Agassi,andre-agassi,a092,62,4,Quarter-Finals,Kevin Curren,kevin-curren,c057,70,W,62 64,2,0,2,12,6,18,,,,1:16:00,76,4,1,31,44,19,31,7,13,2,5,26,44,13,33,29,43,6,12,9,9,42,76,68,120,6,3,33,76,20,33,14,43,6,12,34,76,12,31,6,13,3,5,9,9,18,44,52,120
1991,San Francisco,,,"San Francisco, CA, U.S.A.",1991.02.04 - 1991.02.10,32,16,Indoor,Carpet,Andre Agassi,andre-agassi,a092,62,4,Round of 16,Udo Riglewski,udo-riglewski,r023,103,W,36 64 63,2,1,3,15,13,28,,,,1:36:00,96,7,2,46,71,36,46,14,25,1,4,50,71,13,44,14,30,4,7,14,14,27,74,77,145,4,1,44,74,31,44,16,30,3,7,47,74,10,46,11,25,3,4,14,14,21,71,68,145
1991,San Francisco,,,"San Francisco, CA, U.S.A.",1991.02.04 - 1991.02.10,32,16,Indoor,Carpet,Andre Agassi,andre-agassi,a092,62,4,Round of 32,Jeff Tarango,jeff-tarango,t136,139,W,76(5) 63,2,0,2,13,9,22,1,0,1,1:41:00,101,2,5,35,81,28,35,25,46,4,5,53,81,8,34,20,36,2,3,11,10,28,70,81,151,2,6,34,70,26,34,16,36,1,3,42,70,7,35,21,46,1,5,10,11,28,81,70,151
1992,Grand Slam Cup,,,"Munich, Germany",1992.12.07 - 1992.12.13,16,0,Indoor,Carpet,Andre Agassi,andre-agassi,a092,0,9,Round of 16,Michael Chang,michael-chang,c274,6,L,46 26,0,2,2,6,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,SUI V USA F,,,"TX, U.S.A.",1992.11.30 - 1992.12.06,4,1,Indoor,Hard,Andre Agassi,andre-agassi,a092,0,9,Round Robin,Jakob Hlasek,jakob-hlasek,h025,36,W,61 62 62,3,0,3,18,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,ATP World Tour Masters 1000 Paris,paris,352,"Paris, France",1992.11.02 - 1992.11.08,48,24,Indoor,Hard,Andre Agassi,andre-agassi,a092,1,8,Round of 32,Brad Gilbert,brad-gilbert,g016,28,L,16 26,0,2,2,3,12,15,,,,1:14:00,74,1,1,33,47,15,33,5,14,2,7,20,47,8,36,13,19,1,5,7,8,21,55,41,102,10,3,36,55,28,36,6,19,4,5,34,55,18,33,9,14,5,7,8,7,27,47,61,102
1992,Sydney Indoor,,,"Sydney, Australia",1992.10.05 - 1992.10.11,48,24,Indoor,Hard,Andre Agassi,andre-agassi,a092,32,7,Round of 16,Patrik Kuhnen,patrik-kuhnen,k030,106,L,36 46,0,2,2,7,12,19,,,,1:13:00,73,7,1,27,56,21,27,10,29,3,6,31,56,9,40,13,24,1,5,9,10,22,64,53,120,23,4,40,64,31,40,11,24,4,5,42,64,6,27,19,29,3,6,10,9,25,56,67,120
1992,Sydney Indoor,,,"Sydney, Australia",1992.10.05 - 1992.10.11,48,24,Indoor,Hard,Andre Agassi,andre-agassi,a092,32,7,Round of 32,Jim Grabb,jim-grabb,g039,78,W,64 62,2,0,2,12,6,18,,,,1:06:00,66,3,1,31,49,25,31,13,18,0,2,38,49,13,36,11,17,3,3,9,9,24,53,62,102,7,3,36,53,23,36,6,17,0,3,29,53,6,31,5,18,0,2,9,9,11,49,40,102
1992,SWE V USA SF,,,U.S.A.,1992.09.21 - 1992.09.27,5,1,Indoor,Clay,Andre Agassi,andre-agassi,a092,0,6,Round Robin,Nicklas Kulti,nicklas-kulti,k181,71,W,67 62 64,2,1,3,18,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,SWE V USA SF,,,U.S.A.,1992.09.21 - 1992.09.27,5,1,Indoor,Clay,Andre Agassi,andre-agassi,a092,0,6,Round Robin,Stefan Edberg,stefan-edberg,e004,1,W,57 63 76 63,3,1,4,24,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,US Open,us-open,560,"New York, NY, U.S.A.",1992.08.31 - 1992.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,179,9,Quarter-Finals,Jim Courier,jim-courier,c243,1,L,36 76(6) 16 46,1,3,4,15,24,39,1,0,1,3:47:00,227,5,1,95,156,53,95,33,61,21,29,86,156,21,93,31,64,4,11,18,20,52,157,138,313,21,2,93,157,72,93,33,64,7,11,105,157,42,95,28,61,8,29,20,18,70,156,175,313
1992,US Open,us-open,560,"New York, NY, U.S.A.",1992.08.31 - 1992.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,179,9,Round of 16,Carlos Costa,carlos-costa,c179,10,W,64 63 62,3,0,3,18,9,27,,,,2:10:00,130,3,1,52,87,36,52,24,35,3,4,60,87,17,59,35,58,5,15,14,13,52,117,112,204,8,3,59,117,42,59,23,58,10,15,65,117,16,52,11,35,1,4,13,14,27,87,92,204
1992,US Open,us-open,560,"New York, NY, U.S.A.",1992.08.31 - 1992.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,179,9,Round of 32,Jan Siemerink,jan-siemerink,s381,49,W,62 63 63,3,0,3,18,8,26,,,,1:51:00,111,1,5,56,86,39,56,14,30,3,5,53,86,18,47,27,40,7,11,13,13,45,87,98,173,2,1,47,87,29,47,13,40,4,11,42,87,17,56,16,30,2,5,13,13,33,86,75,173
1992,US Open,us-open,560,"New York, NY, U.S.A.",1992.08.31 - 1992.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,179,9,Round of 64,Francisco Roig,francisco-roig,r177,65,W,61 63 62,3,0,3,18,6,24,,,,1:32:00,92,2,1,49,69,40,49,10,20,0,1,50,69,22,45,21,40,7,10,12,12,43,85,93,154,4,4,45,85,23,45,19,40,3,10,42,85,9,49,10,20,1,1,12,12,19,69,61,154
1992,US Open,us-open,560,"New York, NY, U.S.A.",1992.08.31 - 1992.09.13,128,64,Outdoor,Hard,Andre Agassi,andre-agassi,a092,179,9,Round of 128,Mikael Pernfors,mikael-pernfors,p024,246,W,62 64 61,3,0,3,18,7,25,,,,1:40:00,100,1,1,62,86,45,62,11,24,5,6,56,86,16,45,23,43,6,16,13,12,39,88,95,174,6,2,45,88,29,45,20,43,10,16,49,88,17,62,13,24,1,6,12,13,30,86,79,174
1992,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1992.08.10 - 1992.08.16,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,45,8,Round of 16,Jaime Yzaga,jaime-yzaga,y017,82,L,36 64 57,1,2,3,14,17,31,,,,2:20:00,140,3,4,85,119,48,85,19,34,9,15,67,119,14,50,27,52,4,6,16,15,41,102,108,221,6,5,50,102,36,50,25,52,2,6,61,102,37,85,15,34,6,15,15,16,52,119,113,221
1992,ATP Masters Series Cincinnati,cincinnati,422,"Cincinnati, OH, U.S.A.",1992.08.10 - 1992.08.16,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,45,8,Round of 32,Olivier Delaitre,olivier-delaitre,d015,39,W,64 60,2,0,2,12,4,16,,,,1:00:00,60,4,4,27,50,22,27,13,23,0,1,35,50,6,25,19,29,4,8,8,8,25,54,60,104,5,6,25,54,19,25,10,29,4,8,29,54,5,27,10,23,0,1,8,8,15,50,44,104
1992,ATP Masters Series Canada,montreal,421,"Toronto, Canada",1992.07.20 - 1992.07.26,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,311,11,Finals,Ivan Lendl,ivan-lendl,l018,12,W,36 62 60,2,1,3,15,8,23,,,,1:57:00,117,9,2,58,91,39,58,18,33,11,13,57,91,12,36,27,44,5,7,12,11,39,80,96,171,7,4,36,80,24,36,17,44,2,7,41,80,19,58,15,33,2,13,11,12,34,91,75,171
1992,ATP Masters Series Canada,montreal,421,"Toronto, Canada",1992.07.20 - 1992.07.26,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,311,11,Semi-Finals,MaliVai Washington,malivai-washington,w124,21,W,26 62 61,2,1,3,14,9,23,,,,1:36:00,96,0,5,37,62,28,37,11,25,2,6,39,62,18,41,28,47,6,16,12,11,46,88,85,150,6,4,41,88,23,41,19,47,10,16,42,88,9,37,14,25,4,6,11,12,23,62,65,150
1992,ATP Masters Series Canada,montreal,421,"Toronto, Canada",1992.07.20 - 1992.07.26,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,311,11,Quarter-Finals,Amos Mansdorf,amos-mansdorf,m012,27,W,62 64,2,0,2,12,6,18,,,,1:11:00,71,5,2,21,52,18,21,21,31,0,3,39,52,13,37,16,27,3,9,9,9,29,64,68,116,3,1,37,64,24,37,11,27,6,9,35,64,3,21,10,31,0,3,9,9,13,52,48,116
1992,ATP Masters Series Canada,montreal,421,"Toronto, Canada",1992.07.20 - 1992.07.26,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,311,11,Round of 16,Greg Rusedski,greg-rusedski,r237,153,W,64 61,2,0,2,12,5,17,,,,1:14:00,74,3,1,40,64,23,40,11,24,5,8,34,64,12,30,27,35,7,9,8,9,39,65,73,129,4,7,30,65,18,30,8,35,2,9,26,65,17,40,13,24,3,8,9,8,30,64,56,129
1992,ATP Masters Series Canada,montreal,421,"Toronto, Canada",1992.07.20 - 1992.07.26,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,311,11,Round of 32,Daniel Nestor,daniel-nestor,n210,235,W,61 63,2,0,2,12,4,16,,,,0:50:00,50,10,2,26,45,21,26,13,19,0,1,34,45,12,33,13,16,4,6,8,8,25,49,59,94,5,3,33,49,21,33,3,16,2,6,24,49,5,26,6,19,0,1,8,8,11,45,35,94
1992,Washington,washington,418,"Washington, DC, U.S.A.",1992.07.13 - 1992.07.19,56,28,Outdoor,Hard,Andre Agassi,andre-agassi,a092,1,9,Round of 32,Kevin Curren,kevin-curren,c057,95,L,57 46,0,2,2,9,13,22,,,,1:19:00,79,8,6,46,74,35,46,11,28,3,5,46,74,3,27,13,35,0,3,11,11,16,62,62,136,6,3,27,62,24,27,22,35,0,3,46,62,11,46,17,28,2,5,11,11,28,74,74,136
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Finals,Goran Ivanisevic,goran-ivanisevic,i034,8,W,67(8) 64 64 16 64,3,2,5,25,25,50,0,1,1,2:50:00,170,9,1,115,166,89,115,31,51,3,5,120,166,19,139,40,69,3,16,24,25,59,208,179,374,37,7,139,208,120,139,29,69,13,16,149,208,26,115,20,51,2,5,25,24,46,166,195,374
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Semi-Finals,John McEnroe,john-mcenroe,m047,30,W,64 62 63,3,0,3,18,9,27,,,,1:51:00,111,5,1,50,86,36,50,23,36,5,7,59,86,19,52,24,38,7,7,13,14,43,90,102,176,7,5,52,90,33,52,14,38,0,7,47,90,14,50,13,36,2,7,14,13,27,86,74,176
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Quarter-Finals,Boris Becker,boris-becker,b028,5,W,46 62 62 46 63,3,2,5,26,19,45,,,,3:07:00,187,4,4,93,159,68,93,37,66,5,8,105,159,25,105,47,71,6,13,23,22,72,176,177,335,14,10,105,176,80,105,24,71,7,13,104,176,25,93,29,66,3,8,22,23,54,159,158,335
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Round of 16,Christian Saceanu,christian-saceanu,s288,176,W,76(1) 61 76,3,0,3,20,13,33,2,0,1,1:49:00,109,6,1,69,97,54,69,19,28,2,3,73,97,30,77,25,42,4,8,15,16,55,119,128,216,4,3,77,119,47,77,17,42,4,8,64,119,15,69,9,28,1,3,16,15,24,97,88,216
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Round of 32,Derrick Rostagno,derrick-rostagno,r043,21,W,63 76(5) 75,3,0,3,20,14,34,1,0,1,2:01:00,121,5,2,77,114,57,77,23,37,3,4,80,114,22,83,18,36,3,5,17,16,40,119,120,233,12,4,83,119,61,83,18,36,2,5,79,119,20,77,14,37,1,4,16,17,34,114,113,233
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Round of 64,Eduardo Masso,eduardo-masso,m031,169,W,46 61 63 63,3,1,4,22,13,35,,,,2:06:00,126,1,3,80,121,51,80,22,41,5,9,73,121,32,78,23,39,8,18,18,17,55,117,128,238,5,2,78,117,46,78,16,39,10,18,62,117,29,80,19,41,4,9,17,18,48,121,110,238
1992,Wimbledon,wimbledon,540,"London, England",1992.06.22 - 1992.07.05,128,64,Outdoor,Grass,Andre Agassi,andre-agassi,a092,631,14,Round of 128,Andrei Chesnokov,andrei-chesnokov,c031,31,W,57 61 75 75,3,1,4,25,18,43,,,,2:39:00,159,4,5,84,145,60,84,31,61,10,14,91,145,27,98,47,82,7,24,22,21,74,180,165,325,15,6,98,180,71,98,35,82,17,24,106,180,24,84,30,61,4,14,21,22,54,145,160,325
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Semi-Finals,Jim Courier,jim-courier,c243,1,L,36 26 26,0,3,3,7,18,25,,,,2:03:00,123,1,3,64,96,41,64,9,32,5,10,50,96,9,50,20,38,0,3,12,13,29,88,79,184,3,5,50,88,41,50,18,38,0,3,59,88,23,64,23,32,5,10,13,12,46,96,105,184
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Quarter-Finals,Pete Sampras,pete-sampras,s402,3,W,76(6) 62 61,3,0,3,19,9,28,1,0,1,2:00:00,120,3,1,63,90,47,63,15,27,0,1,62,90,23,61,28,47,6,10,13,14,51,108,113,198,6,7,61,108,38,61,19,47,4,10,57,108,16,63,12,27,1,1,14,13,28,90,85,198
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Round of 16,Emilio Sanchez,emilio-sanchez,s014,20,W,61 63 75,3,0,3,19,9,28,,,,2:02:00,122,1,0,66,88,43,66,13,22,2,5,56,88,15,34,28,48,8,13,14,14,43,82,99,170,3,2,34,82,19,34,20,48,5,13,39,82,23,66,9,22,3,5,14,14,32,88,71,170
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Round of 32,Goran Prpic,goran-prpic,p050,46,W,26 64 61 76(4) ,3,1,4,21,17,38,1,0,1,2:36:00,156,0,2,87,116,56,87,15,29,6,10,71,116,23,79,29,51,6,6,18,19,52,130,123,246,8,6,79,130,56,79,22,51,0,6,78,130,31,87,14,29,4,10,19,18,45,116,123,246
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Round of 64,Gianluca Pozzi,gianluca-pozzi,p045,54,W,60 62 61,3,0,3,18,3,21,,,,1:24:00,84,2,2,45,64,35,45,11,19,2,3,46,64,16,34,28,41,8,19,11,10,44,75,90,139,2,0,34,75,18,34,13,41,11,19,31,75,10,45,8,19,1,3,10,11,18,64,49,139
1992,Roland Garros,roland-garros,520,"Paris, France",1992.05.25 - 1992.06.07,128,64,Outdoor,Clay,Andre Agassi,andre-agassi,a092,340,12,Round of 128,Javier Frana,javier-frana,f041,87,W,61 64 64,3,0,3,18,9,27,,,,1:49:00,109,3,0,64,93,41,64,21,29,5,7,62,93,16,49,28,42,6,7,14,13,44,91,106,184,4,5,49,91,33,49,14,42,1,7,47,91,23,64,8,29,2,7,13,14,31,93,78,184
1992,ATP Masters Series Hamburg,hamburg,414,"Hamburg, Germany",1992.05.04 - 1992.05.10,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,19,11,Round of 32,Carlos Costa,carlos-costa,c179,21,L,63 16 26,1,2,3,9,15,24,,,,1:59:00,119,0,3,54,74,35,54,8,20,4,8,43,74,7,39,16,32,1,1,12,12,23,71,66,145,6,3,39,71,32,39,16,32,0,1,48,71,19,54,12,20,4,8,12,12,31,74,79,145
1992,ATP Masters Series Hamburg,hamburg,414,"Hamburg, Germany",1992.05.04 - 1992.05.10,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,19,11,Round of 64,Martin Jaite,martin-jaite,j004,91,W,62 63,2,0,2,12,5,17,,,,1:03:00,63,0,2,33,49,27,33,8,16,0,1,35,49,16,32,9,18,4,7,9,8,25,50,60,99,5,2,32,50,16,32,9,18,3,7,25,50,6,33,8,16,1,1,8,9,14,49,39,99
1992,Atlanta,,,"Atlanta, GA, U.S.A.",1992.04.27 - 1992.05.03,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,164,16,Finals,Pete Sampras,pete-sampras,s402,3,W,75 64,2,0,2,13,9,22,,,,1:13:00,73,5,0,38,60,32,38,15,22,0,4,47,60,8,45,14,21,2,5,11,11,22,66,69,126,6,2,45,66,37,45,7,21,3,5,44,66,6,38,7,22,0,4,11,11,13,60,57,126
1992,Atlanta,,,"Atlanta, GA, U.S.A.",1992.04.27 - 1992.05.03,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,164,16,Semi-Finals,Pablo Arraya,pablo-arraya,a035,130,W,64 63,2,0,2,12,7,19,,,,1:29:00,89,3,1,45,70,29,45,12,25,3,6,41,70,14,34,21,34,5,9,10,9,35,68,76,138,2,3,34,68,20,34,13,34,4,9,33,68,16,45,13,25,3,6,9,10,29,70,62,138
1992,Atlanta,,,"Atlanta, GA, U.S.A.",1992.04.27 - 1992.05.03,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,164,16,Quarter-Finals,Jacco Eltingh,jacco-eltingh,e106,89,W,36 63 64,2,1,3,15,13,28,,,,2:01:00,121,3,4,52,87,39,52,19,35,2,4,58,87,21,60,20,42,3,11,14,14,41,102,99,189,10,4,60,102,39,60,22,42,8,11,61,102,13,52,16,35,2,4,14,14,29,87,90,189
1992,Atlanta,,,"Atlanta, GA, U.S.A.",1992.04.27 - 1992.05.03,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,164,16,Round of 16,Horacio De La Pena,horacio-de-la-pena,d008,87,W,63 63,2,0,2,12,6,18,,,,1:09:00,69,1,1,39,57,23,39,7,18,2,6,30,57,26,47,10,13,7,10,9,9,36,60,66,117,0,0,47,60,21,47,3,13,3,10,24,60,16,39,11,18,4,6,9,9,27,57,51,117
1992,Atlanta,,,"Atlanta, GA, U.S.A.",1992.04.27 - 1992.05.03,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,164,16,Round of 32,Mikael Pernfors,mikael-pernfors,p024,183,W,75 62,2,0,2,13,7,20,,,,1:03:00,63,3,0,43,65,33,43,13,22,0,3,46,65,9,29,12,24,3,6,10,10,21,53,67,118,5,1,29,53,20,29,12,24,3,6,32,53,10,43,9,22,0,3,10,10,19,65,51,118
1992,Tampa,,,"Tampa, FL, U.S.A.",1992.04.13 - 1992.04.19,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,33,17,Quarter-Finals,Franco Davin,franco-davin,d006,77,L,46 67,0,2,2,10,13,23,,,,1:35:00,95,2,1,44,64,27,44,11,20,1,4,38,64,28,76,6,14,2,7,11,11,34,90,72,154,2,1,76,90,48,76,8,14,5,7,56,90,17,44,9,20,3,4,11,11,26,64,82,154
1992,Tampa,,,"Tampa, FL, U.S.A.",1992.04.13 - 1992.04.19,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,33,17,Round of 16,Claudio Pistolesi,claudio-pistolesi,p037,91,W,61 62,2,0,2,12,3,15,,,,0:57:00,57,4,4,37,50,29,37,6,13,2,3,35,50,7,20,13,17,5,5,8,7,20,37,55,87,1,1,20,37,13,20,4,17,0,5,17,37,8,37,7,13,1,3,7,8,15,50,32,87
1992,Tampa,,,"Tampa, FL, U.S.A.",1992.04.13 - 1992.04.19,32,16,Outdoor,Clay,Andre Agassi,andre-agassi,a092,33,17,Round of 32,Karsten Braasch,karsten-braasch,b305,105,W,63 63,2,0,2,12,6,18,,,,1:11:00,71,1,2,31,64,24,31,19,33,0,2,43,64,7,26,17,30,3,6,9,9,24,56,67,120,6,0,26,56,19,26,13,30,3,6,32,56,7,31,14,33,0,2,9,9,21,64,53,120
1992,Barcelona,barcelona,425,"Barcelona, Spain",1992.04.06 - 1992.04.12,56,28,Outdoor,Clay,Andre Agassi,andre-agassi,a092,1,16,Round of 32,Jacco Eltingh,jacco-eltingh,e106,94,L,46 61 16,1,2,3,11,13,24,,,,1:42:00,102,1,0,55,79,33,55,11,24,8,12,44,79,8,30,22,47,3,6,12,12,30,77,74,156,4,5,30,77,22,30,25,47,3,6,47,77,22,55,13,24,4,12,12,12,35,79,82,156
