d651,nimish-desai,Nimish,Desai,http://www.atpworldtour.com/en/players/nimish-desai/d651/overview,IND,,,,,,,,,,,,,,
d661,milos-dimitrijevic,Milos,Dimitrijevic,http://www.atpworldtour.com/en/players/milos-dimitrijevic/d661/overview,,,,,,,,,,,,,,,
d662,yildirak-das,Yildirak,Das,http://www.atpworldtour.com/en/players/yildirak-das/d662/overview,TUR,,,,,,,,,,,,,,
d665,bien-dimalanta,Bien,Dimalanta,http://www.atpworldtour.com/en/players/bien-dimalanta/d665/overview,PHI,,,1949.03.21,1949,03,21,,,,,,,,
d672,fred-drilling,Fred,Drilling,http://www.atpworldtour.com/en/players/fred-drilling/d672/overview,,,,,,,,,,,,,,,
d677,zach-dailey,Zach,Dailey,http://www.atpworldtour.com/en/players/zach-dailey/d677/overview,USA,,,1981.11.14,1981,11,14,,,,,,,,
d683,juan-martin-del-potro,Juan Martin,del Potro,http://www.atpworldtour.com/en/players/juan-martin-del-potro/d683/overview,ARG,"Tandil, Argentina","Tandil, Argentina",1988.09.23,1988,09,23,2005,214,97,"6'6""",78,198,Right-Handed,Two-Handed Backhand
d684,weerapat-doakmaiklee,Weerapat,Doakmaiklee,http://www.atpworldtour.com/en/players/weerapat-doakmaiklee/d684/overview,THA,,,1987.06.13,1987,06,13,,,,,,,,
d686,pierre-ludovic-duclos,Pierre-Ludovic,Duclos,http://www.atpworldtour.com/en/players/pierre-ludovic-duclos/d686/overview,CAN,"Tampa, Florida, USA","Quebec, Canada",1986.01.08,1986,01,08,2007,165,75,"6'2""",74,188,,
d702,rob-danner,Rob,Danner,http://www.atpworldtour.com/en/players/rob-danner/d702/overview,,,,,,,,,,,,,,,
d689,luis-diaz-barriga,Luis,Diaz-Barriga,http://www.atpworldtour.com/en/players/luis-diaz-barriga/d689/overview,MEX,,,1986.04.09,1986,04,09,,,,,,,,
d716,jeff-dadamo,Jeff,Dadamo,http://www.atpworldtour.com/en/players/jeff-dadamo/d716/overview,USA,,,1989.07.17,1989,07,17,,,,,,,,
d718,remko-de-rijke,Remko,de Rijke,http://www.atpworldtour.com/en/players/remko-de-rijke/d718/overview,NED,The Netherlands,,1986.11.06,1986,11,06,,,,,,,,
d727,jeffrey-das,Jeffrey,Das,http://www.atpworldtour.com/en/players/jeffrey-das/d727/overview,USA,United States,,1985.02.25,1985,02,25,,,,,,,,
d729,jonathan-dasnieres-de-veigy,Jonathan,Dasnieres de Veigy,http://www.atpworldtour.com/en/players/jonathan-dasnieres-de-veigy/d729/overview,FRA,"Boulogne-Billancourt, France","Nimes, France",1987.01.05,1987,01,05,2008,168,76,"5'9""",69,175,Left-Handed,Two-Handed Backhand
d735,damiano-di-ienno,Damiano,Di Ienno,http://www.atpworldtour.com/en/players/damiano-di-ienno/d735/overview,ITA,Italy,,1989.05.18,1989,05,18,,,,,,,,
d749,daniel-danilovic,Daniel,Danilovic,http://www.atpworldtour.com/en/players/daniel-danilovic/d749/overview,SWE,,"Stockholm, Sweden",1988.07.25,1988,07,25,,,,,,,Right-Handed,Two-Handed Backhand
d750,kenny-de-schepper,Kenny,De Schepper,http://www.atpworldtour.com/en/players/kenny-de-schepper/d750/overview,FRA,"Toulouse, France","Bordeaux, France",1987.05.29,1987,05,29,2010,229,104,"6'8""",80,203,Left-Handed,One-Handed Backhand
d752,niels-desein,Niels,Desein,http://www.atpworldtour.com/en/players/niels-desein/d752/overview,BEL,"Oostende, Belgium","Gent, Belgium",1987.06.09,1987,06,09,2007,187,85,"6'3""",75,191,,
d763,marcus-daniell,Marcus,Daniell,http://www.atpworldtour.com/en/players/marcus-daniell/d763/overview,NZL,"London, England","Masterton, New Zealand",1989.11.09,1989,11,09,2008,172,78,"6'3""",75,191,Right-Handed,Two-Handed Backhand
d776,thiemo-de-bakker,Thiemo,de Bakker,http://www.atpworldtour.com/en/players/thiemo-de-bakker/d776/overview,NED,"Gravenzande, The Netherlands","The Hague, The Netherlands",1988.09.19,1988,09,19,,182,83,"6'4""",76,193,Right-Handed,Two-Handed Backhand
d787,guillermo-duran,Guillermo,Duran,http://www.atpworldtour.com/en/players/guillermo-duran/d787/overview,ARG,"Tucuman, Argentina","Tucuman, Argentina",1988.06.06,1988,06,06,2009,181,82,"5'10""",70,178,Right-Handed,Two-Handed Backhand
d790,mark-de-jong,Mark,De Jong,http://www.atpworldtour.com/en/players/mark-de-jong/d790/overview,NED,,,1987.02.20,1987,02,20,,,,,,,,
d808,julien-dubail,Julien,Dubail,http://www.atpworldtour.com/en/players/julien-dubail/d808/overview,BEL,"Gelbressee, Belgium","Namur, Belgium",1988.02.14,1988,02,14,,172,78,"6'4""",76,193,,
d801,alexandr-dolgopolov,Alexandr,Dolgopolov,http://www.atpworldtour.com/en/players/alexandr-dolgopolov/d801/overview,UKR,"Monte Carlo, Monaco","Kiev, Ukraine",1988.11.07,1988,11,07,2006,157,71,"5'11""",71,180,Right-Handed,Two-Handed Backhand
d815,fabiano-de-paula,Fabiano,De Paula,http://www.atpworldtour.com/en/players/fabiano-de-paula/d815/overview,BRA,"Rio De Janeiro, Brazil","Rio De Janeiro, Brazil",1988.11.28,1988,11,28,,172,78,"5'10""",70,178,Right-Handed,One-Handed Backhand
d820,ye-du,Ye,Du,http://www.atpworldtour.com/en/players/ye-du/d820/overview,CHN,,,1988.03.14,1988,03,14,,,,,,,,
d837,luigi-dagord,Luigi,D'Agord,http://www.atpworldtour.com/en/players/luigi-dagord/d837/overview,ITA,,,1984.10.10,1984,10,10,,,,,,,,
d833,marcelo-demoliner,Marcelo,Demoliner,http://www.atpworldtour.com/en/players/marcelo-demoliner/d833/overview,BRA,"Rio de Janeiro, Brazil","Caxias do Sul, Brazil",1989.01.18,1989,01,18,,189,86,"6'3""",75,191,Right-Handed,One-Handed Backhand
d844,gabriel-dias,Gabriel,Dias,http://www.atpworldtour.com/en/players/gabriel-dias/d844/overview,BRA,,,1991.06.21,1991,06,21,,,,,,,,
d846,adrian-marin-dancescu,Adrian-Marin,Dancescu,http://www.atpworldtour.com/en/players/adrian-marin-dancescu/d846/overview,ROU,,,1989.07.11,1989,07,11,,,,,,,,
d856,silvio-dadic,Silvio,Dadic,http://www.atpworldtour.com/en/players/silvio-dadic/d856/overview,CRO,"Split, Croatia","Split, Croatia",1990.11.07,1990,11,07,,,,,,,,
d861,graeme-dyce,Graeme,Dyce,http://www.atpworldtour.com/en/players/graeme-dyce/d861/overview,GBR,,,1989.07.24,1989,07,24,,,,,,,,
d864,evgeny-donskoy,Evgeny,Donskoy,http://www.atpworldtour.com/en/players/evgeny-donskoy/d864/overview,RUS,"Moscow, Russia","Moscow, Russia",1990.05.09,1990,05,09,2007,163,74,"6'1""",73,185,Right-Handed,Two-Handed Backhand
d871,christopher-dekker,Christopher,Dekker,http://www.atpworldtour.com/en/players/christopher-dekker/d871/overview,NED,,,1987.10.13,1987,10,13,,,,,,,,
d862,dorian-descloix,Dorian,Descloix,http://www.atpworldtour.com/en/players/dorian-descloix/d862/overview,FRA,"Montpellier, France","Montpellier, France",1988.03.14,1988,03,14,,190,86,"6'4""",76,193,Right-Handed,One-Handed Backhand
d868,christopher-diaz-figueroa,Christopher,Diaz-Figueroa,http://www.atpworldtour.com/en/players/christopher-diaz-figueroa/d868/overview,GUA,Guatemala City ,Guatemala,1990.03.14,1990,03,14,,157,71,"5'10""",70,178,Right-Handed,Two-Handed Backhand
d873,jonathan-david,Jonathan,David,http://www.atpworldtour.com/en/players/jonathan-david/d873/overview,CAN,"Mississauga, Canada","Bratislava, Slovakia",1988.09.01,1988,09,01,,137,62,"5'7""",67,170,Right-Handed,Two-Handed Backhand
d876,ben-dunbar,Ben,Dunbar,http://www.atpworldtour.com/en/players/ben-dunbar/d876/overview,GBR,,,1989.08.17,1989,08,17,,,,,,,,
d878,alexander-domijan,Alexander,Domijan,http://www.atpworldtour.com/en/players/alexander-domijan/d878/overview,USA,,,1991.09.03,1991,09,03,,,,,,,,
d874,federico-delbonis,Federico,Delbonis,http://www.atpworldtour.com/en/players/federico-delbonis/d874/overview,ARG,"Azul, Argentina","Azul, Argentina",1990.10.05,1990,10,05,2007,194,88,"6'3""",75,191,Left-Handed,Two-Handed Backhand
d875,grigor-dimitrov,Grigor,Dimitrov,http://www.atpworldtour.com/en/players/grigor-dimitrov/d875/overview,BUL,"Monte Carlo, Monaco","Haskovo, Bulgaria",1991.05.16,1991,05,16,2008,176,80,"6'3""",75,191,Right-Handed,One-Handed Backhand
d891,jared-drucker,Jared,Drucker,http://www.atpworldtour.com/en/players/jared-drucker/d891/overview,USA,,,1986.05.29,1986,05,29,,,,,,,,
d893,marko-djokovic,Marko,Djokovic,http://www.atpworldtour.com/en/players/marko-djokovic/d893/overview,SRB,,,1991.08.20,1991,08,20,,,,,,,,
d908,philipp-davydenko,Philipp,Davydenko,http://www.atpworldtour.com/en/players/philipp-davydenko/d908/overview,RUS,"Bedburg, Germany","Volgograd, Russia",1992.09.02,1992,09,02,,174,79,"6'0""",72,183,Right-Handed,One-Handed Backhand
d915,eduardo-dischinger,Eduardo,Dischinger,http://www.atpworldtour.com/en/players/eduardo-dischinger/d915/overview,BRA,,,1992.05.18,1992,05,18,,,,,,,,
d917,sadio-doumbia,Sadio,Doumbia,http://www.atpworldtour.com/en/players/sadio-doumbia/d917/overview,FRA,"Toulouse, France","Toulouse, France",1990.09.12,1990,09,12,,174,79,"6'1""",73,185,Right-Handed,One-Handed Backhand
d916,steven-diez,Steven,Diez,http://www.atpworldtour.com/en/players/steven-diez/d916/overview,CAN,,,1991.03.17,1991,03,17,,,,,,,Right-Handed,Two-Handed Backhand
d928,francisco-dias,Francisco,Dias,http://www.atpworldtour.com/en/players/francisco-dias/d928/overview,POR,"Lisbon, Portugal","Lisbon, Portugal",1992.05.01,1992,05,01,,,,,,,,
d923,damir-dzumhur,Damir,Dzumhur,http://www.atpworldtour.com/en/players/damir-dzumhur/d923/overview,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",1992.05.20,1992,05,20,2011,154,70,"5'9""",69,175,Right-Handed,Two-Handed Backhand
d935,gibril-diarra,Gibril,Diarra,http://www.atpworldtour.com/en/players/gibril-diarra/d935/overview,AUT,Vienna,Vienna,1990.05.26,1990,05,26,,187,85,"6'5""",77,196,,
d934,marin-draganja,Marin,Draganja,http://www.atpworldtour.com/en/players/marin-draganja/d934/overview,CRO,"Split, Croatia","Split, Croatia",1991.05.13,1991,05,13,,172,78,"6'1""",73,185,Right-Handed,One-Handed Backhand
d945,roy-dixon,Roy,Dixon,http://www.atpworldtour.com/en/players/roy-dixon/d945/overview,GBR,,,1938.08.20,1938,08,20,,,,,,,,
d946,marcos-vinicius--dias,Marcos Vinicius ,Dias,http://www.atpworldtour.com/en/players/marcos-vinicius--dias/d946/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1993.04.24,1993,04,24,,179,81,"6'0""",72,183,Right-Handed,Two-Handed Backhand
d960,kirill-dmitriev,Kirill,Dmitriev,http://www.atpworldtour.com/en/players/kirill-dmitriev/d960/overview,RUS,Spain/Russia,Ufa,1991.08.09,1991,08,09,,185,84,"6'3""",75,191,,
d961,tudor-dumitrescu,Tudor,Dumitrescu,http://www.atpworldtour.com/en/players/tudor-dumitrescu/d961/overview,ROU,,,1989.07.14,1989,07,14,,,,,,,,
d981,arthur-de-greef,Arthur,De Greef,http://www.atpworldtour.com/en/players/arthur-de-greef/d981/overview,BEL,"Uccle, Belgium","Uccle, Belgium",1992.03.27,1992,03,27,2010,161,73,"6'0""",72,183,Right-Handed,Two-Handed Backhand
d985,joao-domingues,Joao,Domingues,http://www.atpworldtour.com/en/players/joao-domingues/d985/overview,POR,"Porto, Portugal","Oliveira de Azemeis, Portugal",1993.10.05,1993,10,05,2013,154,70,,,,Right-Handed,Two-Handed Backhand
d994,james-duckworth,James,Duckworth,http://www.atpworldtour.com/en/players/james-duckworth/d994/overview,AUS,"Sydney, Australia","Sydney, Australia",1992.01.21,1992,01,21,2010,181,82,"6'0""",72,183,Right-Handed,Two-Handed Backhand
da01,patrick-davidson,Patrick,Davidson,http://www.atpworldtour.com/en/players/patrick-davidson/da01/overview,USA,"Greenwich, USA","Greenwich, USA",1990.04.09,1990,04,09,,165,75,"6'0""",72,183,,
da02,maxim-dubarenco,Maxim,Dubarenco,http://www.atpworldtour.com/en/players/maxim-dubarenco/da02/overview,BLR,,,1993.06.24,1993,06,24,,,,,,,,
da13,dragos-dima,Dragos,Dima,http://www.atpworldtour.com/en/players/dragos-dima/da13/overview,ROU,Bucharest,Ploiesti,1992.06.16,1992,06,16,,154,70,"5'11""",71,180,Right-Handed,One-Handed Backhand
da17,maximilian-dinslaken,Maximilian,Dinslaken,http://www.atpworldtour.com/en/players/maximilian-dinslaken/da17/overview,GER,,,1992.06.08,1992,06,08,,,,,,,Right-Handed,Two-Handed Backhand
da23,patrick-daciek,Patrick,Daciek,http://www.atpworldtour.com/en/players/patrick-daciek/da23/overview,USA,"Wesley Chapel, FL, USA","Linthicum, MD",1990.03.09,1990,03,09,,165,75,"5'10""",70,178,Right-Handed,Two-Handed Backhand
da29,david-de-goede,David,De Goede,http://www.atpworldtour.com/en/players/david-de-goede/da29/overview,NED,,,1990.10.06,1990,10,06,,,,,,,,
da30,shalva-dzhanashia,Shalva,Dzhanashia,http://www.atpworldtour.com/en/players/shalva-dzhanashia/da30/overview,RUS,,,1992.08.26,1992,08,26,,,,,,,Left-Handed,Two-Handed Backhand
da31,hugo-dellien,Hugo,Dellien,http://www.atpworldtour.com/en/players/hugo-dellien/da31/overview,BOL,,,1993.06.16,1993,06,16,,,,,,,,
da44,luciano-doria,Luciano,Doria,http://www.atpworldtour.com/en/players/luciano-doria/da44/overview,ARG,Argentina,"Buenos Aires, Argentina",1993.01.27,1993,01,27,,172,78,"5'11""",71,180,Right-Handed,Two-Handed Backhand
da55,charles-devoe,Charles,Devoe,http://www.atpworldtour.com/en/players/charles-devoe/da55/overview,USA,"Indianapolis, USA","Indianapolis, USA",1930.03.18,1930,03,18,,,,,,,,
da53,ariez-elyaas-deen-heshaam,Ariez Elyaas,Deen Heshaam,http://www.atpworldtour.com/en/players/ariez-elyaas-deen-heshaam/da53/overview,MAS,,,1993.12.24,1993,12,24,,,,,,,Right-Handed,Two-Handed Backhand
da59,florent-diep,Florent,Diep,http://www.atpworldtour.com/en/players/florent-diep/da59/overview,FRA,France,"Vincennes, France",1991.09.24,1991,09,24,,176,80,"6'3""",75,191,,
da67,matteo-donati,Matteo,Donati,http://www.atpworldtour.com/en/players/matteo-donati/da67/overview,ITA,"Alessandria, Italy","Alessandria, Italy",1995.02.28,1995,02,28,2013,163,74,"6'1""",73,185,Right-Handed,Two-Handed Backhand
da81,taro-daniel,Taro,Daniel,http://www.atpworldtour.com/en/players/taro-daniel/da81/overview,JPN,"Valencia, Spain","New York, NY, USA",1993.01.27,1993,01,27,2010,168,76,"6'3""",75,191,Right-Handed,Two-Handed Backhand
da86,joris-de-loore,Joris,De Loore,http://www.atpworldtour.com/en/players/joris-de-loore/da86/overview,BEL,,"Bruges, Belgium",1993.04.21,1993,04,21,2011,190,86,"6'3""",75,191,Right-Handed,Two-Handed Backhand
da89,mate-delic,Mate,Delic,http://www.atpworldtour.com/en/players/mate-delic/da89/overview,CRO,"Split, Croatia","Split, Croatia",1993.04.29,1993,04,29,,189,86,"6'5""",77,196,Right-Handed,Two-Handed Backhand
db16,gonzalo-de-urruticoechea,Gonzalo,De Urruticoechea,http://www.atpworldtour.com/en/players/gonzalo-de-urruticoechea/db16/overview,CHI,,,,,,,,,,,,,,
db28,andrew-dzulynsky,Andrew,Dzulynsky,http://www.atpworldtour.com/en/players/andrew-dzulynsky/db28/overview,USA,,,1993.03.30,1993,03,30,,,,,,,,
db22,anthony-delcore,Anthony,Delcore,http://www.atpworldtour.com/en/players/anthony-delcore/db22/overview,USA,,,1993.12.20,1993,12,20,,,,,,,,
db44,djordje-djokovic,Djordje,Djokovic,http://www.atpworldtour.com/en/players/djordje-djokovic/db44/overview,SRB,,,1995.07.17,1995,07,17,,,,,,,,
db49,andre-dome,Andre,Dome,http://www.atpworldtour.com/en/players/andre-dome/db49/overview,USA,"Arroyo Grande, CA",Samosir Island,1990.08.13,1990,08,13,,170,77,"5'11""",71,180,Right-Handed,Two-Handed Backhand
db51,cedric-de-zutter,Cedric,De Zutter,http://www.atpworldtour.com/en/players/cedric-de-zutter/db51/overview,BEL,,,1992.01.27,1992,01,27,,,,,,,,
db59,dennis-novak,Dennis,Novak,http://www.atpworldtour.com/en/players/dennis-novak/db59/overview,AUT,"Neufeld, Austria","Wiener Neustadt, Austria",1993.08.28,1993,08,28,2011,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
db63,laslo-djere,Laslo,Djere,http://www.atpworldtour.com/en/players/laslo-djere/db63/overview,SRB,"Senta, Serbia","Senta, Serbia",1995.06.02,1995,06,02,2013,176,80,"6'1""",73,185,Right-Handed,Two-Handed Backhand
db69,tomislav-draganja,Tomislav,Draganja,http://www.atpworldtour.com/en/players/tomislav-draganja/db69/overview,CRO,"Zagreb, Croatia","Split, Croatia",1994.08.10,1994,08,10,,192,87,"6'3""",75,191,,
db79,mihaita-daniel-damian,Mihaita Daniel,Damian,http://www.atpworldtour.com/en/players/mihaita-daniel-damian/db79/overview,ROU,,,,,,,,,,,,,,
dc07,max-de-vroome,Max,De Vroome,http://www.atpworldtour.com/en/players/max-de-vroome/dc07/overview,NED,,,1994.06.01,1994,06,01,,,,,,,Right-Handed,Two-Handed Backhand
dc43,f-de-kort,F,de Kort,http://www.atpworldtour.com/en/players/f-de-kort/dc43/overview,NED,,,,,,,,,,,,,,
dc51,nuno-deus,Nuno,Deus,http://www.atpworldtour.com/en/players/nuno-deus/dc51/overview,POR,,,1995.05.07,1995,05,07,,163,74,"6'0""",72,183,,
dc66,asen-dichkov,Asen,Dichkov,http://www.atpworldtour.com/en/players/asen-dichkov/dc66/overview,,,,,,,,,,,,,,,
dc58,jared-donaldson,Jared,Donaldson,http://www.atpworldtour.com/en/players/jared-donaldson/dc58/overview,USA,"Irvine, CA, USA","Providence, RI, USA",1996.10.09,1996,10,09,2014,165,75,"6'2""",74,188,Right-Handed,Two-Handed Backhand
dc77,per-erik-dahl,Per-Erik,Dahl,http://www.atpworldtour.com/en/players/per-erik-dahl/dc77/overview,NOR,,,1943.10.20,1943,10,20,,,,,,,,
dc76,viktor-durasovic,Viktor,Durasovic,http://www.atpworldtour.com/en/players/viktor-durasovic/dc76/overview,NOR,,,1997.03.19,1997,03,19,,,,,,,,
dc78,unknown-doherty,Unknown,Doherty,http://www.atpworldtour.com/en/players/unknown-doherty/dc78/overview,,,,,,,,,,,,,,,
dc79,g-doughty,G.,Doughty,http://www.atpworldtour.com/en/players/g-doughty/dc79/overview,IRL,,,,,,,,,,,,,,
dc80,j-drurybyrne,J.,Drury-Byrne,http://www.atpworldtour.com/en/players/j-drurybyrne/dc80/overview,IRL,,,,,,,,,,,,,,
dc84,a-dorsongna,A.,D'Orsongna,http://www.atpworldtour.com/en/players/a-dorsongna/dc84/overview,,,,,,,,,,,,,,,
dc85,c-diederichs,C.,Diederichs,http://www.atpworldtour.com/en/players/c-diederichs/dc85/overview,RSA,,,,,,,,,,,,,,
dc86,fernando-demattei,Fernando,Demattei,http://www.atpworldtour.com/en/players/fernando-demattei/dc86/overview,ARG,,,,,,,,,,,,,,
dc89,r-w--davies,R. W. ,Davies,http://www.atpworldtour.com/en/players/r-w--davies/dc89/overview,GBR,,,,,,,,,,,,,,
dc90,t-l--darcy,T. L. ,Darcy,http://www.atpworldtour.com/en/players/t-l--darcy/dc90/overview,GBR,,,,,,,,,,,,,,
dc91,g-doherty,G.,Doherty,http://www.atpworldtour.com/en/players/g-doherty/dc91/overview,IRL,,,,,,,,,,,,,,
dc92,j-drorybyrne,J.,Drory-Byrne,http://www.atpworldtour.com/en/players/j-drorybyrne/dc92/overview,,,,,,,,,,,,,,,
dc94,unknown-daniele,Unknown,Daniele,http://www.atpworldtour.com/en/players/unknown-daniele/dc94/overview,ITA,,,,,,,,,,,,,,
dd00,michael-de-ville,Michael,De Ville,http://www.atpworldtour.com/en/players/michael-de-ville/dd00/overview,BEL,,,1946.07.17,1946,07,17,,,,,,,,
dd02,john-decker,John,Decker,http://www.atpworldtour.com/en/players/john-decker/dd02/overview,AUS,,,1945.10.02,1945,10,02,,,,,,,,
dd05,raymundo-deyro,Raymundo,Deyro,http://www.atpworldtour.com/en/players/raymundo-deyro/dd05/overview,PHI,,,1928.03.14,1928,03,14,,,,,,,,
dd06,bernard-destremau,Bernard,Destremau,http://www.atpworldtour.com/en/players/bernard-destremau/dd06/overview,FRA,,,1917.02.11,1917,02,11,,,,,,,,
dd09,andres-donnadieu,Andres,Donnadieu,http://www.atpworldtour.com/en/players/andres-donnadieu/dd09/overview,MEX,,,1936.08.30,1936,08,30,,,,,,,,
dd10,luc-despiegelaere,Luc,Despiegelaere,http://www.atpworldtour.com/en/players/luc-despiegelaere/dd10/overview,BEL,,,,,,,,,,,,,,
dd12,albert-driscole,Albert,Driscole,http://www.atpworldtour.com/en/players/albert-driscole/dd12/overview,USA,,,,,,,,,,,,,,
dd11,jon-douglas,Jon,Douglas,http://www.atpworldtour.com/en/players/jon-douglas/dd11/overview,USA,,,1936.09.10,1936,09,10,,,,,,,,
dd13,edward-dailey,Edward,Dailey,http://www.atpworldtour.com/en/players/edward-dailey/dd13/overview,USA,,,,,,,,,,,,,,
dd14,david-dickenson,David,Dickenson,http://www.atpworldtour.com/en/players/david-dickenson/dd14/overview,USA,,,,,,,,,,,,,,
dd16,ian-dicker,Ian,Dicker,http://www.atpworldtour.com/en/players/ian-dicker/dd16/overview,AUS,,,,,,,,,,,,,,
dd15,wilbert-davis,Wilbert,Davis,http://www.atpworldtour.com/en/players/wilbert-davis/dd15/overview,USA,,,,,,,,,,,,,,
dd18,sven-davidson,Sven,Davidson,http://www.atpworldtour.com/en/players/sven-davidson/dd18/overview,SWE,,Boras,1928.07.13,1928,07,13,,,,,,,,
dd17,gil-de-kermadec,Gil,De Kermadec,http://www.atpworldtour.com/en/players/gil-de-kermadec/dd17/overview,FRA,,,,,,,,,,,,,,
dd19,a-dickie-dillon,A. Dickie,Dillon,http://www.atpworldtour.com/en/players/a-dickie-dillon/dd19/overview,GBR,,,,,,,,,,,,,,
dd20,gerald-dubie,Gerald,Dubie,http://www.atpworldtour.com/en/players/gerald-dubie/dd20/overview,USA,,,,,,,,,,,,,,
dd22,jack-dobbs,Jack,Dobbs,http://www.atpworldtour.com/en/players/jack-dobbs/dd22/overview,AUS,,,,,,,,,,,,,,
dd24,emilio-martinez-del-rey,Emilio Martinez,Del Rey,http://www.atpworldtour.com/en/players/emilio-martinez-del-rey/dd24/overview,ESP,,,,,,,,,,,,,,
dd25,r-bob-dabbs,R. Bob,Dabbs,http://www.atpworldtour.com/en/players/r-bob-dabbs/dd25/overview,GBR,,,,,,,,,,,,,,
dd26,gordon-davis,Gordon,Davis,http://www.atpworldtour.com/en/players/gordon-davis/dd26/overview,USA,,,1935.09.10,1935,09,10,,,,,,,,
dd27,alfred-dehnert,Alfred,Dehnert,http://www.atpworldtour.com/en/players/alfred-dehnert/dd27/overview,NED,,,1928.05.12,1928,05,12,,,,,,,,
dd28,irvin-dorfman,Irvin,Dorfman,http://www.atpworldtour.com/en/players/irvin-dorfman/dd28/overview,USA,,,,,,,,,,,,,,
dd29,gabriel-dubitzky,Gabriel,Dubitzky,http://www.atpworldtour.com/en/players/gabriel-dubitzky/dd29/overview,ISR,,,1935.06.16,1935,06,16,,,,,,,,
dd30,robert-delgado,Robert,Delgado,http://www.atpworldtour.com/en/players/robert-delgado/dd30/overview,USA,,,,,,,,,,,,,,
dd31,jean-de-la-prade,Jean,De La Prade,http://www.atpworldtour.com/en/players/jean-de-la-prade/dd31/overview,FRA,,,,,,,,,,,,,,
dd33,philippe-deniau,Philippe,Deniau,http://www.atpworldtour.com/en/players/philippe-deniau/dd33/overview,FRA,,,,,,,,,,,,,,
dd32,roger-dubuc,Roger,Dubuc,http://www.atpworldtour.com/en/players/roger-dubuc/dd32/overview,FRA,,,,,,,,,,,,,,
dd34,ivan-devroe,Ivan,Devroe,http://www.atpworldtour.com/en/players/ivan-devroe/dd34/overview,BEL,,,,,,,,,,,,,,
dd35,paul-desq,Paul,Desq,http://www.atpworldtour.com/en/players/paul-desq/dd35/overview,FRA,,,,,,,,,,,,,,
dd36,leslie-dodson,Leslie,Dodson,http://www.atpworldtour.com/en/players/leslie-dodson/dd36/overview,USA,,,1937.02.24,1937,02,24,,,,,,,,
dd37,graham-daniels,Graham,Daniels,http://www.atpworldtour.com/en/players/graham-daniels/dd37/overview,GBR,,,,,,,,,,,,,,
dd38,j-delwitt,J.,Delwitt,http://www.atpworldtour.com/en/players/j-delwitt/dd38/overview,USA,,,,,,,,,,,,,,
dd39,ernesto-della-paolera,Ernesto,Della Paolera,http://www.atpworldtour.com/en/players/ernesto-della-paolera/dd39/overview,ARG,,,,,,,,,,,,,,
dd40,jose-maria-draper,Jose-Maria,Draper,http://www.atpworldtour.com/en/players/jose-maria-draper/dd40/overview,ESP,,,,,,,,,,,,,,
dd41,george-druliner,George,Druliner,http://www.atpworldtour.com/en/players/george-druliner/dd41/overview,USA,,,1922.11.06,1922,11,06,,,,,,,,
dd42,jerry-darlymple,Jerry,Darlymple,http://www.atpworldtour.com/en/players/jerry-darlymple/dd42/overview,USA,,,,,,,,,,,,,,
dd44,william-demas,William,Demas,http://www.atpworldtour.com/en/players/william-demas/dd44/overview,USA,,,,,,,,,,,,,,
dd43,stanley-drobac,Stanley,Drobac,http://www.atpworldtour.com/en/players/stanley-drobac/dd43/overview,USA,,,,,,,,,,,,,,
dd45,john-diggle,John,Diggle,http://www.atpworldtour.com/en/players/john-diggle/dd45/overview,AUS,,,,,,,,,,,,,,
dd46,roland-dubuisson,Roland,Dubuisson,http://www.atpworldtour.com/en/players/roland-dubuisson/dd46/overview,FRA,,,,,,,,,,,,,,
dd47,roger-dessair,Roger,Dessair,http://www.atpworldtour.com/en/players/roger-dessair/dd47/overview,FRA,,,,,,,,,,,,,,
dd48,jean-ducos-de-la-haille,Jean Ducos,De La Haille,http://www.atpworldtour.com/en/players/jean-ducos-de-la-haille/dd48/overview,FRA,,,,,,,,,,,,,,
dd50,roy-de-valk,Roy,De Valk,http://www.atpworldtour.com/en/players/roy-de-valk/dd50/overview,NED,"Zoetermeer, Netherlands","Bangkok, Thailand",1991.12.30,1991,12,30,,187,85,"6'1""",73,185,Right-Handed,Two-Handed Backhand
dd49,guy-delhomme,Guy,Delhomme,http://www.atpworldtour.com/en/players/guy-delhomme/dd49/overview,FRA,,,,,,,,,,,,,,
dd52,calhoun-dickson,Calhoun,Dickson,http://www.atpworldtour.com/en/players/calhoun-dickson/dd52/overview,USA,,,,,,,,,,,,,,
dd56,g-dunklin,G.,Dunklin,http://www.atpworldtour.com/en/players/g-dunklin/dd56/overview,USA,,,,,,,,,,,,,,
dd53,joseph-davis,Joseph,Davis,http://www.atpworldtour.com/en/players/joseph-davis/dd53/overview,USA,,,,,,,,,,,,,,
dd55,marcello-del-bello,Marcello,Del Bello,http://www.atpworldtour.com/en/players/marcello-del-bello/dd55/overview,ITA,,,1921.01.25,1921,01,25,,,,,,,,
dd58,akg-davis,A.K.G.,Davis,http://www.atpworldtour.com/en/players/akg-davis/dd58/overview,USA,,,,,,,,,,,,,,
dd57,rolando-del-bello,Rolando,Del Bello,http://www.atpworldtour.com/en/players/rolando-del-bello/dd57/overview,ITA,,,1925.10.26,1925,10,26,,,,,,,,
