1978,51,Kitzbuhel,319,kitzbuhel,Kitzbuhel,1978.07.24,32,32,Outdoor,Clay,,/en/scores/archive/kitzbuhel/319/1978/results,Chris Lewis (NZL),/en/players/chris-lewis-nzl/l024/overview,chris-lewis-nzl,l024,Mike Fishbach,/en/players/mike-fishbach/f092/overview,mike-fishbach,f092,Chris Lewis (NZL),/en/players/chris-lewis-nzl/l024/overview,chris-lewis-nzl,l024
1978,52,Louisville,663,osaka,Louisville,1978.07.30,64,64,Outdoor,Clay,,/en/scores/archive/osaka/663/1978/results,Harold Solomon,/en/players/harold-solomon/s065/overview,harold-solomon,s065,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015
1978,53,South Orange,707,south-orange,South Orange,1978.07.30,32,32,Outdoor,Clay,,/en/scores/archive/south-orange/707/1978/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1978,54,North Conway,705,north-conway,North Conway,1978.07.31,64,64,Outdoor,Clay,,/en/scores/archive/north-conway/705/1978/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,Robin Drysdale,/en/players/robin-drysdale/d042/overview,robin-drysdale,d042,Van Winitsky,/en/players/van-winitsky/w027/overview,van-winitsky,w027
1978,55,New Orleans,715,new-orleans,New Orleans,1978.08.06,32,32,Indoor,Carpet,,/en/scores/archive/new-orleans/715/1978/results,Roscoe Tanner,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006,Dick Stockton,/en/players/dick-stockton/s090/overview,dick-stockton,s090,Erik Van Dillen,/en/players/erik-van-dillen/v049/overview,erik-van-dillen,v049
1978,56,Colombus,343,columbus,Colombus,1978.08.07,32,32,Outdoor,Clay,,/en/scores/archive/columbus/343/1978/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,Colin Dibley,/en/players/colin-dibley/d076/overview,colin-dibley,d076,Bob Giltinan,/en/players/bob-giltinan/g074/overview,bob-giltinan,g074
1978,57,Indianapolis,717,houston,Indianapolis,1978.08.07,64,64,Outdoor,Clay,,/en/scores/archive/houston/717/1978/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Gene Mayer,/en/players/gene-mayer/m038/overview,gene-mayer,m038,Henry Pfister,/en/players/henry-pfister/p026/overview,henry-pfister,p026
1978,58,Stowe,349,stowe,Stowe,1978.08.14,32,32,Outdoor,Hard,,/en/scores/archive/stowe/349/1978/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Tim Gullikson,/en/players/tim-gullikson/g048/overview,tim-gullikson,g048,Tom Gullikson,/en/players/tom-gullikson/g049/overview,tom-gullikson,g049
1978,59,Montreal / Toronto,421,montreal,Toronto,1978.08.14,48,48,Outdoor,Clay,"$175,000",/en/scores/archive/montreal/421/1978/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1978,60,Cleveland,320,tel-aviv,Cleveland,1978.08.20,32,32,Outdoor,Hard,,/en/scores/archive/tel-aviv/320/1978/results,Peter Feigl,/en/players/peter-feigl/f011/overview,peter-feigl,f011,Dick Stockton,/en/players/dick-stockton/s090/overview,dick-stockton,s090,Erik Van Dillen,/en/players/erik-van-dillen/v049/overview,erik-van-dillen,v049
1978,61,Toronto Indoor,302,toronto,Toronto,1978.08.20,64,64,Indoor,Carpet,,/en/scores/archive/toronto/302/1978/results,,,,,,,,,,,,
1978,62,Atlanta,412,atlanta,Atlanta,1978.08.21,32,32,Outdoor,Hard,,/en/scores/archive/atlanta/412/1978/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,John Alexander,/en/players/john-alexander/a014/overview,john-alexander,a014,Butch Walts,/en/players/butch-walts/w002/overview,butch-walts,w002
1978,63,Boston,417,boston,Boston,1978.08.21,64,64,Outdoor,Clay,,/en/scores/archive/boston/417/1978/results,Manuel Orantes,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007
1978,64,US Open,560,us-open,New York,1978.08.29,128,128,Outdoor,Hard,"$300,000",/en/scores/archive/us-open/560/1978/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060
1978,65,Woodlands Doubles,801,sawgrass,Woodlands,1978.09.11,32,32,Outdoor,Hard,"$125,000",/en/scores/archive/sawgrass/801/1978/results,,,,,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1978,66,Hartford,819,hartford,Hartford,1978.09.18,32,32,Indoor,Carpet,,/en/scores/archive/hartford/819/1978/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Bill Maze,/en/players/bill-maze/m122/overview,bill-maze,m122
1978,67,Los Angeles,423,los-angeles,Los Angeles,1978.09.18,64,64,Indoor,Carpet,,/en/scores/archive/los-angeles/423/1978/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,John Alexander,/en/players/john-alexander/a014/overview,john-alexander,a014,Phil Dent,/en/players/phil-dent/d074/overview,phil-dent,d074
1978,68,Bournemouth,347,bournemouth,Bournemouth,1978.09.24,32,32,Outdoor,Clay,,/en/scores/archive/bournemouth/347/1978/results,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019,Louk Sanders,/en/players/louk-sanders/s136/overview,louk-sanders,s136,Rolf Thung,/en/players/rolf-thung/t051/overview,rolf-thung,t051
1978,69,Aix-En-Provence,342,aix-en-provence,Aix-En-Provence,1978.09.25,32,32,Outdoor,Clay,,/en/scores/archive/aix-en-provence/342/1978/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,Ion Tiriac,/en/players/ion-tiriac/t040/overview,ion-tiriac,t040,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028
1978,70,Mexico City,295,mexico-city,Mexico City,1978.09.25,32,32,Outdoor,Clay,,/en/scores/archive/mexico-city/295/1978/results,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022,Anand Amritraj,/en/players/anand-amritraj/a021/overview,anand-amritraj,a021,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022
1978,71,San Francisco,424,san-jose,San Francisco,1978.09.25,64,64,Indoor,Carpet,"$175,000",/en/scores/archive/san-jose/424/1978/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1978,72,Maui,324,san-diego,Maui,1978.10.02,32,32,Outdoor,Hard,,/en/scores/archive/san-diego/324/1978/results,Bill Scanlon,/en/players/bill-scanlon/s017/overview,bill-scanlon,s017,Tim Gullikson,/en/players/tim-gullikson/g048/overview,tim-gullikson,g048,Tom Gullikson,/en/players/tom-gullikson/g049/overview,tom-gullikson,g049
1978,73,Madrid,309,madrid,Madrid,1978.10.08,64,64,Outdoor,Clay,,/en/scores/archive/madrid/309/1978/results,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Jan Kodes,/en/players/jan-kodes/k049/overview,jan-kodes,k049
1978,74,Barcelona,425,barcelona,Barcelona,1978.10.09,64,64,Outdoor,Clay,,/en/scores/archive/barcelona/425/1978/results,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,Zeljko Franulovic,/en/players/zeljko-franulovic/f074/overview,zeljko-franulovic,f074,Hans Gildemeister,/en/players/hans-gildemeister/g015/overview,hans-gildemeister,g015
1978,75,Brisbane,326,singapore,Brisbane,1978.10.09,32,32,Outdoor,Grass,,/en/scores/archive/singapore/326/1978/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,John Alexander,/en/players/john-alexander/a014/overview,john-alexander,a014,Phil Dent,/en/players/phil-dent/d074/overview,phil-dent,d074
1978,76,Sydney Indoor,427,sydney,Sydney,1978.10.22,32,32,Indoor,Hard,,/en/scores/archive/sydney/427/1978/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,Tony Roche,/en/players/tony-roche/r073/overview,tony-roche,r073
1978,77,Basel,328,basel,Basel,1978.10.24,32,32,Indoor,Hard,,/en/scores/archive/basel/328/1978/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1978,78,Tokyo Outdoor,264,capetown,Tokyo,1978.10.29,64,64,Outdoor,Clay,,/en/scores/archive/capetown/264/1978/results,Adriano Panatta,/en/players/adriano-panatta/p059/overview,adriano-panatta,p059,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,Geoff Masters,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1978,79,Vienna,337,vienna,Vienna,1978.10.29,32,32,Indoor,Hard,,/en/scores/archive/vienna/337/1978/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007
1978,80,Cologne,332,cologne,Cologne,1978.10.30,32,32,Indoor,Hard,,/en/scores/archive/cologne/332/1978/results,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1978,81,Tokyo Indoor,428,bolton,Tokyo,1978.10.31,32,32,Indoor,Carpet,,/en/scores/archive/bolton/428/1978/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,Geoff Masters,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1978,82,Paris Indoor,7302,paris,Paris,1978.11.05,32,32,Indoor,Hard,,/en/scores/archive/paris/7302/1978/results,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Bruce Manson,/en/players/bruce-manson/m014/overview,bruce-manson,m014,Andrew Pattison,/en/players/andrew-pattison/p074/overview,andrew-pattison,p074
1978,83,Stockholm,429,stockholm,Stockholm,1978.11.06,64,64,Indoor,Hard,"$175,000",/en/scores/archive/stockholm/429/1978/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1978,84,Hong Kong,336,hong-kong,Hong Kong,1978.11.13,32,32,Outdoor,Hard,,/en/scores/archive/hong-kong/336/1978/results,Eliot Teltscher,/en/players/eliot-teltscher/t012/overview,eliot-teltscher,t012,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,John Marks,/en/players/john-marks/m136/overview,john-marks,m136
1978,85,Taipei,333,taipei,Taipei,1978.11.13,32,32,Indoor,Carpet,,/en/scores/archive/taipei/333/1978/results,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,Butch Walts,/en/players/butch-walts/w002/overview,butch-walts,w002
1978,86,Wembley,430,antwerp,Wembley,1978.11.14,32,32,Indoor,Carpet,,/en/scores/archive/antwerp/430/1978/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,,,,,,,,
1978,87,Bogota,359,bogota,Bogota,1978.11.19,32,32,Outdoor,Clay,,/en/scores/archive/bogota/359/1978/results,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015,Jaime Fillol Sr.,/en/players/jaime-fillol-sr/f024/overview,jaime-fillol-sr,f024,Alvaro Fillol,/en/players/alvaro-fillol/f025/overview,alvaro-fillol,f025
1978,88,Manila,362,manila,Manila,1978.11.20,32,32,Outdoor,Clay,,/en/scores/archive/manila/362/1978/results,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011
1978,89,Buenos Aires,303,buenos-aires,Buenos Aires,1978.11.26,32,32,Outdoor,Clay,,/en/scores/archive/buenos-aires/303/1978/results,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039,Chris Lewis (NZL),/en/players/chris-lewis-nzl/l024/overview,chris-lewis-nzl,l024,Van Winitsky,/en/players/van-winitsky/w027/overview,van-winitsky,w027
1978,90,Bologna,312,bologna,Bologna,1978.11.28,32,32,Indoor,Carpet,,/en/scores/archive/bologna/312/1978/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1978,91,Calcutta,680,calcutta,Calcutta,1978.12.04,32,32,Outdoor,Clay,"$50,000",/en/scores/archive/calcutta/680/1978/results,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022,Sashi Menon,/en/players/sashi-menon/m058/overview,sashi-menon,m058,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1978,92,Johannesburg,426,sao-paulo,Johannesburg,1978.12.04,32,32,Outdoor,Hard,,/en/scores/archive/sao-paulo/426/1978/results,Tim Gullikson,/en/players/tim-gullikson/g048/overview,tim-gullikson,g048,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,Raymond Moore,/en/players/raymond-moore/m118/overview,raymond-moore,m118
1978,93,Santiago,361,santiago,Santiago,1978.12.04,32,32,Outdoor,Clay,,/en/scores/archive/santiago/361/1978/results,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039,Hans Gildemeister,/en/players/hans-gildemeister/g015/overview,hans-gildemeister,g015,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015
1978,94,WCT Challenge Cup,3934,montreal,"Montego Bay, Jamaica",1978.12.12,8,8,Outdoor,Hard,,/en/scores/archive/montreal/3934/1978/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,,,,,,,,
1978,95,Sydney Outdoor,338,sydney,Sydney,1978.12.24,64,64,Outdoor,Grass,,/en/scores/archive/sydney/338/1978/results,Tim Wilkison,/en/players/tim-wilkison/w019/overview,tim-wilkison,w019,Henry Pfister,/en/players/henry-pfister/p026/overview,henry-pfister,p026,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1978,96,Australian Open,580,australian-open,Melbourne,1978.12.26,64,64,Outdoor,Grass,,/en/scores/archive/australian-open/580/1978/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006
1978,97,Masters,605,atp-finals,,1979.01.10,8,8,Indoor,Carpet,,/en/scores/archive/atp-finals/605/1978/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,,,,,,,,
1979,1,Hobart,713,hobart,Hobart,1979.01.01,32,32,Outdoor,Grass,,/en/scores/archive/hobart/713/1979/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,Phil Dent,/en/players/phil-dent/d074/overview,phil-dent,d074,Bob Giltinan,/en/players/bob-giltinan/g074/overview,bob-giltinan,g074
1979,2,Auckland,301,auckland,Auckland,1979.01.02,32,32,Outdoor,Hard,,/en/scores/archive/auckland/301/1979/results,Tim Wilkison,/en/players/tim-wilkison/w019/overview,tim-wilkison,w019,Bernard Mitton,/en/players/bernard-mitton/m072/overview,bernard-mitton,m072,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006
1979,3,World Doubles WCT,601,masters-doubles-wct,London,1979.01.03,0,0,Indoor,Carpet,,/en/scores/archive/masters-doubles-wct/601/1979/results,,,,,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,4,Baltimore WCT,816,baltimore,Baltimore,1979.01.15,32,32,Indoor,Carpet,,/en/scores/archive/baltimore/816/1979/results,Harold Solomon,/en/players/harold-solomon/s065/overview,harold-solomon,s065,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1979,5,Birmingham,712,birmingham,Birmingham,1979.01.15,32,32,Indoor,Carpet,,/en/scores/archive/birmingham/712/1979/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,Dick Stockton,/en/players/dick-stockton/s090/overview,dick-stockton,s090
1979,6,Philadelphia,401,philadelphia,Philadelphia,1979.01.22,64,64,Indoor,Carpet,,/en/scores/archive/philadelphia/401/1979/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1979,7,Little Rock,660,tulsa,Little Rock,1979.01.29,32,32,Indoor,Carpet,"$50,000",/en/scores/archive/tulsa/660/1979/results,Vitas Gerulaitis,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008,Vitas Gerulaitis,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008,Vladimir Zednik,/en/players/vladimir-zednik/z023/overview,vladimir-zednik,z023
1979,8,Richmond WCT,802,richmond,Richmond,1979.01.29,32,32,Indoor,Carpet,,/en/scores/archive/richmond/802/1979/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,9,Pepsi Grand Slam,1725,pepsi-grand-slam,Boca Raton,1979.02.10,4,4,Outdoor,Clay,"$300,000",/en/scores/archive/pepsi-grand-slam/1725/1979/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,,,,,,,,
1979,10,Rancho Mirage,404,indian-wells,Rancho Mirage,1979.02.12,64,64,Outdoor,Hard,"$250,000",/en/scores/archive/indian-wells/404/1979/results,Roscoe Tanner,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006,Gene Mayer,/en/players/gene-mayer/m038/overview,gene-mayer,m038,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039
1979,11,Sarasota,709,sarasota,Sarasota,1979.02.12,32,32,Indoor,Carpet,,/en/scores/archive/sarasota/709/1979/results,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022,Steve Krulevitz,/en/players/steve-krulevitz/k053/overview,steve-krulevitz,k053,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008
1979,12,Denver,389,denver,Denver,1979.02.19,32,32,Indoor,Carpet,,/en/scores/archive/denver/389/1979/results,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060
1979,13,Dorado Beach,6880,dorado-beach,"Dorado Beach, United States",1979.02.20,6,6,Outdoor,Hard,,/en/scores/archive/dorado-beach/6880/1979/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,,,,,,,,
1979,14,Lagos,205,lagos,Lagos,1979.02.26,32,32,Outdoor,Hard,,/en/scores/archive/lagos/205/1979/results,Hans Kary,/en/players/hans-kary/k041/overview,hans-kary,k041,Joel Bailey,/en/players/joel-bailey/b002/overview,joel-bailey,b002,Bruce Kleege,/en/players/bruce-kleege/k012/overview,bruce-kleege,k012
1979,15,Memphis,402,memphis,Memphis,1979.02.26,64,64,Indoor,Carpet,,/en/scores/archive/memphis/402/1979/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1979,16,Washington Indoor,710,washington,Washington,1979.03.11,32,32,Indoor,Carpet,,/en/scores/archive/washington/710/1979/results,Roscoe Tanner,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006,Robert Lutz,/en/players/robert-lutz/l045/overview,robert-lutz,l045,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060
1979,17,Nancy,304,nancy,Nancy,1979.03.19,32,32,Indoor,Hard,,/en/scores/archive/nancy/304/1979/results,Yannick Noah,/en/players/yannick-noah/n022/overview,yannick-noah,n022,Klaus Eberhard,/en/players/klaus-eberhard/e003/overview,klaus-eberhard,e003,Karl Meiler,/en/players/karl-meiler/m055/overview,karl-meiler,m055
1979,18,New Orleans,715,new-orleans,New Orleans,1979.03.19,32,32,Indoor,Carpet,,/en/scores/archive/new-orleans/715/1979/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,19,San Jose CR,714,san-jose,San Jose,1979.03.19,32,32,Outdoor,Hard,,/en/scores/archive/san-jose/714/1979/results,Bernard Mitton,/en/players/bernard-mitton/m072/overview,bernard-mitton,m072,Ion Tiriac,/en/players/ion-tiriac/t040/overview,ion-tiriac,t040,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028
1979,20,Dayton,716,jerusalem,Dayton,1979.03.26,32,32,Indoor,Carpet,,/en/scores/archive/jerusalem/716/1979/results,Butch Walts,/en/players/butch-walts/w002/overview,butch-walts,w002,Cliff Drysdale,/en/players/cliff-drysdale/d082/overview,cliff-drysdale,d082,Bruce Manson,/en/players/bruce-manson/m014/overview,bruce-manson,m014
1979,21,Milan,408,milan,Milan,1979.03.26,32,32,Indoor,Carpet,,/en/scores/archive/milan/408/1979/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,22,Stuttgart Indoor,357,stuttgart,Stuttgart,1979.03.26,32,32,Indoor,Hard,,/en/scores/archive/stuttgart/357/1979/results,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Wojtek Fibak,/en/players/wojtek-fibak/f020/overview,wojtek-fibak,f020,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032
1979,23,Nice,,,Nice,1979.04.02,32,32,Outdoor,Clay,,,Victor Pecci Sr.,/en/players/victor-pecci-sr/p015/overview,victor-pecci-sr,p015,Paul McNamee,/en/players/paul-mcnamee/m050/overview,paul-mcnamee,m050,Peter McNamara,/en/players/peter-mcnamara/m051/overview,peter-mcnamara,m051
1979,24,Rotterdam,407,rotterdam,Rotterdam,1979.04.02,32,32,Indoor,Carpet,,/en/scores/archive/rotterdam/407/1979/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,25,Cairo,206,cairo,Cairo,1979.04.09,32,32,Outdoor,Clay,,/en/scores/archive/cairo/206/1979/results,Peter Feigl,/en/players/peter-feigl/f011/overview,peter-feigl,f011,Paul McNamee,/en/players/paul-mcnamee/m050/overview,paul-mcnamee,m050,Peter McNamara,/en/players/peter-mcnamara/m051/overview,peter-mcnamara,m051
1979,26,Monte Carlo,410,monte-carlo,Monte Carlo,1979.04.09,32,32,Outdoor,Clay,"$175,000",/en/scores/archive/monte-carlo/410/1979/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,Raul Ramirez,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065
1979,27,Tulsa,711,tulsa,Tulsa,1979.04.09,32,32,Indoor,Hard,,/en/scores/archive/tulsa/711/1979/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Francisco Gonzalez,/en/players/francisco-gonzalez/g024/overview,francisco-gonzalez,g024,Eliot Teltscher,/en/players/eliot-teltscher/t012/overview,eliot-teltscher,t012
1979,28,Houston,405,houston,Houston,1979.04.16,32,32,Outdoor,Clay,,/en/scores/archive/houston/405/1979/results,Jose Higueras,/en/players/jose-higueras/h019/overview,jose-higueras,h019,Gene Mayer,/en/players/gene-mayer/m038/overview,gene-mayer,m038,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1979,29,Johannesburg,254,vancouver,Johannesburg,1979.04.16,32,32,Outdoor,Hard,,/en/scores/archive/vancouver/254/1979/results,Jose-Luis Clerc,/en/players/jose-luis-clerc/c039/overview,jose-luis-clerc,c039,Colin Dowdeswell,/en/players/colin-dowdeswell/d037/overview,colin-dowdeswell,d037,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050
1979,30,San Jose,356,napa,San Jose,1979.04.16,32,32,Indoor,Carpet,,/en/scores/archive/napa/356/1979/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1979,31,Las Vegas,413,las-vegas,Las Vegas,1979.04.23,32,32,Outdoor,Hard,,/en/scores/archive/las-vegas/413/1979/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082
1979,32,Dallas WCT,610,dallas,Dallas,1979.05.01,8,8,Indoor,Carpet,,/en/scores/archive/dallas/610/1979/results,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,,,,,,,,
