2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Quarter-Finals,3,4,Steve Johnson,j386,steve-johnson,Fernando Verdasco,v306,fernando-verdasco,4,5,62 64,2,0,12,6,0,0,2017-717-j386-v306,/en/scores/2017/717/MS005/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,1,Jack Sock,sm25,jack-sock,Tommy Haas,h355,tommy-haas,1,PR,64 36 63,2,1,15,13,0,0,2017-717-sm25-h355,/en/scores/2017/717/MS008/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,2,John Isner,i186,john-isner,Leonardo Mayer,md56,leonardo-mayer,2,Q,67(5) 76(3) 63,2,1,19,16,1,1,2017-717-i186-md56,/en/scores/2017/717/MS015/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,3,Sam Querrey,q927,sam-querrey,Horacio Zeballos,z184,horacio-zeballos,3,,64 64,2,0,12,8,0,0,2017-717-q927-z184,/en/scores/2017/717/MS013/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,4,Steve Johnson,j386,steve-johnson,Dustin Brown,ba65,dustin-brown,4,,76(12) 64,2,0,13,10,1,0,2017-717-j386-ba65,/en/scores/2017/717/MS010/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,5,Fernando Verdasco,v306,fernando-verdasco,Nicolas Kicker,kc29,nicolas-kicker,5,,76(4) 61,2,0,13,7,1,0,2017-717-v306-kc29,/en/scores/2017/717/MS011/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,6,Feliciano Lopez,l397,feliciano-lopez,Hyeon Chung,ch27,hyeon-chung,6,,46 62 61,2,1,16,9,0,0,2017-717-l397-ch27,/en/scores/2017/717/MS009/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,7,Thomaz Bellucci,bd20,thomaz-bellucci,Maximo Gonzalez,g585,maximo-gonzalez,8,Q,26 76(5) 62,2,1,15,14,1,0,2017-717-bd20-g585,/en/scores/2017/717/MS012/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 16,4,8,Ernesto Escobedo,e873,ernesto-escobedo,Thiago Monteiro,mj08,thiago-monteiro,WC,,46 64 64,2,1,16,14,0,0,2017-717-e873-mj08,/en/scores/2017/717/MS014/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,1,Fernando Verdasco,v306,fernando-verdasco,Kevin Anderson,a678,kevin-anderson,5,,76(4) 76(4),2,0,14,12,2,0,2017-717-v306-a678,/en/scores/2017/717/MS023/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,2,Feliciano Lopez,l397,feliciano-lopez,Bjorn Fratangelo,f811,bjorn-fratangelo,6,WC,75 64,2,0,13,9,0,0,2017-717-l397-f811,/en/scores/2017/717/MS019/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,3,Thiago Monteiro,mj08,thiago-monteiro,Donald Young,y124,donald-young,,7,63 64,2,0,12,7,0,0,2017-717-mj08-y124,/en/scores/2017/717/MS028/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,4,Thomaz Bellucci,bd20,thomaz-bellucci,Frances Tiafoe,td51,frances-tiafoe,8,,75 16 62,2,1,14,13,0,0,2017-717-bd20-td51,/en/scores/2017/717/MS024/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,5,Dustin Brown,ba65,dustin-brown,Juan Monaco,ma21,juan-monaco,,,76(7) 63,2,0,13,9,1,0,2017-717-ba65-ma21,/en/scores/2017/717/MS021/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,6,Hyeon Chung,ch27,hyeon-chung,Victor Estrella Burgos,e224,victor-estrella-burgos,,,64 57 64,2,1,17,15,0,0,2017-717-ch27-e224,/en/scores/2017/717/MS018/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,7,Ernesto Escobedo,e873,ernesto-escobedo,Tennys Sandgren,sl08,tennys-sandgren,WC,Q,63 63,2,0,12,6,0,0,2017-717-e873-sl08,/en/scores/2017/717/MS029/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,8,Maximo Gonzalez,g585,maximo-gonzalez,Jared Donaldson,dc58,jared-donaldson,Q,,64 57 63,2,1,17,14,0,0,2017-717-g585-dc58,/en/scores/2017/717/MS025/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,9,Tommy Haas,h355,tommy-haas,Reilly Opelka,o522,reilly-opelka,PR,WC,76(5) 46 63,2,1,17,15,1,0,2017-717-h355-o522,/en/scores/2017/717/MS017/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,10,Nicolas Kicker,kc29,nicolas-kicker,Noah Rubin,rc96,noah-rubin,,Q,53 (RET),1,0,5,3,0,0,2017-717-kc29-rc96,/en/scores/2017/717/MS022/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,11,Leonardo Mayer,md56,leonardo-mayer,Adam Pavlasek,pg32,adam-pavlasek,Q,,57 62 61,2,1,17,10,0,0,2017-717-md56-pg32,/en/scores/2017/717/MS030/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,Round of 32,5,12,Horacio Zeballos,z184,horacio-zeballos,Rogerio Dutra Silva,sc73,rogerio-dutra-silva,,,62 75,2,0,13,7,0,0,2017-717-z184-sc73,/en/scores/2017/717/MS026/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,2nd Round Qualifying,6,1,Leonardo Mayer,md56,leonardo-mayer,Denis Kudla,kb09,denis-kudla,5,4,36 64 64,2,1,15,14,0,0,2017-717-md56-kb09,/en/scores/2017/717/QS007/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,2nd Round Qualifying,6,2,Maximo Gonzalez,g585,maximo-gonzalez,Benjamin Becker,b896,benjamin-becker,7,,63 62,2,0,12,5,0,0,2017-717-g585-b896,/en/scores/2017/717/QS005/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,2nd Round Qualifying,6,3,Tennys Sandgren,sl08,tennys-sandgren,Teymuraz Gabashvili,g681,teymuraz-gabashvili,8,,63 62,2,0,12,5,0,0,2017-717-sl08-g681,/en/scores/2017/717/QS006/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,2nd Round Qualifying,6,4,Noah Rubin,rc96,noah-rubin,Bradley Klahn,ka98,bradley-klahn,,WC,62 36 76(2),2,1,16,14,1,0,2017-717-rc96-ka98,/en/scores/2017/717/QS004/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,1,Bradley Klahn,ka98,bradley-klahn,Renzo Olivo,o376,renzo-olivo,WC,1,46 75 40 (RET),2,1,15,11,0,0,2017-717-ka98-o376,/en/scores/2017/717/QS008/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,2,Benjamin Becker,b896,benjamin-becker,Guido Andreozzi,a887,guido-andreozzi,,2,60 75,2,0,13,5,0,0,2017-717-b896-a887,/en/scores/2017/717/QS010/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,3,Teymuraz Gabashvili,g681,teymuraz-gabashvili,Peter Polansky,pb22,peter-polansky,,3,62 76(5),2,0,13,8,1,0,2017-717-g681-pb22,/en/scores/2017/717/QS012/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,4,Denis Kudla,kb09,denis-kudla,Brian Baker,ba23,brian-baker,4,WC,23 (RET),0,1,2,3,0,0,2017-717-kb09-ba23,/en/scores/2017/717/QS014/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,5,Leonardo Mayer,md56,leonardo-mayer,Tim Smyczek,sf62,tim-smyczek,5,,36 64 76(3),2,1,16,16,1,0,2017-717-md56-sf62,/en/scores/2017/717/QS015/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,6,Noah Rubin,rc96,noah-rubin,Ruben Ramirez Hidalgo,r383,ruben-ramirez-hidalgo,,6,76(3) 75,2,0,14,11,1,0,2017-717-rc96-r383,/en/scores/2017/717/QS009/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,7,Maximo Gonzalez,g585,maximo-gonzalez,Dennis Novikov,n674,dennis-novikov,7,,64 76(13),2,0,13,10,1,0,2017-717-g585-n674,/en/scores/2017/717/QS011/match-stats
2017-717,21,houston,/en/scores/archive/houston/717/2017/results,1st Round Qualifying,7,8,Tennys Sandgren,sl08,tennys-sandgren,Steven Diez,d916,steven-diez,8,,63 63,2,0,12,6,0,0,2017-717-sl08-d916,/en/scores/2017/717/QS013/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Finals,1,1,Borna Coric,cg80,borna-coric,Philipp Kohlschreiber,k435,philipp-kohlschreiber,,3,57 76(3) 75,2,1,19,18,1,0,2017-360-cg80-k435,/en/scores/2017/360/MS001/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Semi-Finals,2,1,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Benoit Paire,pd31,benoit-paire,3,6,62 62,2,0,12,4,0,0,2017-360-k435-pd31,/en/scores/2017/360/MS002/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Semi-Finals,2,2,Borna Coric,cg80,borna-coric,Jiri Vesely,v708,jiri-vesely,,,64 64,2,0,12,8,0,0,2017-360-cg80-v708,/en/scores/2017/360/MS003/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Quarter-Finals,3,1,Borna Coric,cg80,borna-coric,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,,2,46 64 64,2,1,16,14,0,0,2017-360-cg80-r772,/en/scores/2017/360/MS007/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Quarter-Finals,3,2,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Jan-Lennard Struff,sl28,jan-lennard-struff,3,,36 75 63,2,1,16,14,0,0,2017-360-k435-sl28,/en/scores/2017/360/MS005/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Quarter-Finals,3,3,Jiri Vesely,v708,jiri-vesely,Paolo Lorenzi,l503,paolo-lorenzi,,5,36 63 76(5),2,1,16,15,1,0,2017-360-v708-l503,/en/scores/2017/360/MS006/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Quarter-Finals,3,4,Benoit Paire,pd31,benoit-paire,Tommy Robredo,r419,tommy-robredo,6,PR,62 64,2,0,12,6,0,0,2017-360-pd31-r419,/en/scores/2017/360/MS004/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,1,Tommy Robredo,r419,tommy-robredo,Grigor Dimitrov,d875,grigor-dimitrov,PR,1 WC,64 16 61,2,1,13,11,0,0,2017-360-r419-d875,/en/scores/2017/360/MS008/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,2,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Laslo Djere,db63,laslo-djere,2,Q,67(4) 61 64,2,1,18,12,0,1,2017-360-r772-db63,/en/scores/2017/360/MS015/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,3,Philipp Kohlschreiber,k435,philipp-kohlschreiber,Jeremy Chardy,ca12,jeremy-chardy,3,,60 26 63,2,1,14,9,0,0,2017-360-k435-ca12,/en/scores/2017/360/MS010/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,4,Jiri Vesely,v708,jiri-vesely,Mischa Zverev,z168,mischa-zverev,,4,64 64,2,0,12,8,0,0,2017-360-v708-z168,/en/scores/2017/360/MS013/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,5,Paolo Lorenzi,l503,paolo-lorenzi,Gianluigi Quinzi,q948,gianluigi-quinzi,5,Q,76(5) 26 64,2,1,15,16,1,0,2017-360-l503-q948,/en/scores/2017/360/MS012/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,6,Benoit Paire,pd31,benoit-paire,Radu Albot,a829,radu-albot,6,,62 62,2,0,12,4,0,0,2017-360-pd31-a829,/en/scores/2017/360/MS009/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,7,Borna Coric,cg80,borna-coric,Reda El Amrani,e655,reda-el-amrani,,WC,62 36 76(5),2,1,16,14,1,0,2017-360-cg80-e655,/en/scores/2017/360/MS014/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 16,4,8,Jan-Lennard Struff,sl28,jan-lennard-struff,Amine Ahouda,af32,amine-ahouda,,WC,63 64,2,0,12,7,0,0,2017-360-sl28-af32,/en/scores/2017/360/MS011/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,1,Paolo Lorenzi,l503,paolo-lorenzi,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,5,,76(4) 75,2,0,14,11,1,0,2017-360-l503-g476,/en/scores/2017/360/MS024/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,2,Benoit Paire,pd31,benoit-paire,Carlos Berlocq,b884,carlos-berlocq,6,,67(0) 63 62,2,1,18,12,0,1,2017-360-pd31-b884,/en/scores/2017/360/MS019/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,3,Borna Coric,cg80,borna-coric,Diego Schwartzman,sm37,diego-schwartzman,,7,63 62,2,0,12,5,0,0,2017-360-cg80-sm37,/en/scores/2017/360/MS028/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,4,Amine Ahouda,af32,amine-ahouda,Marcel Granollers,g710,marcel-granollers,WC,8,64 64,2,0,12,8,0,0,2017-360-af32-g710,/en/scores/2017/360/MS023/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,5,Radu Albot,a829,radu-albot,Nicolas Almagro,a479,nicolas-almagro,,,76(6) 63,2,0,13,9,1,0,2017-360-a829-a479,/en/scores/2017/360/MS018/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,6,Jeremy Chardy,ca12,jeremy-chardy,Malek Jaziri,j267,malek-jaziri,,,62 46 63,2,1,16,11,0,0,2017-360-ca12-j267,/en/scores/2017/360/MS021/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,7,Laslo Djere,db63,laslo-djere,Martin Klizan,k966,martin-klizan,Q,,76(3) 63,2,0,13,9,1,0,2017-360-db63-k966,/en/scores/2017/360/MS030/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,8,Reda El Amrani,e655,reda-el-amrani,Federico Delbonis,d874,federico-delbonis,WC,,76(3) 10 (RET),2,0,8,6,1,0,2017-360-e655-d874,/en/scores/2017/360/MS029/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,9,Gianluigi Quinzi,q948,gianluigi-quinzi,Paul-Henri Mathieu,m850,paul-henri-mathieu,Q,,76(8) 63,2,0,13,9,1,0,2017-360-q948-m850,/en/scores/2017/360/MS025/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,10,Tommy Robredo,r419,tommy-robredo,Sergiy Stakhovsky,sc77,sergiy-stakhovsky,PR,Q,64 64,2,0,12,8,0,0,2017-360-r419-sc77,/en/scores/2017/360/MS017/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,11,Jan-Lennard Struff,sl28,jan-lennard-struff,Taro Daniel,da81,taro-daniel,,Q,46 63 61,2,1,16,10,0,0,2017-360-sl28-da81,/en/scores/2017/360/MS022/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,Round of 32,5,12,Jiri Vesely,v708,jiri-vesely,Luca Vanni,v495,luca-vanni,,LL,62 63,2,0,12,5,0,0,2017-360-v708-v495,/en/scores/2017/360/MS026/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,2nd Round Qualifying,6,1,Taro Daniel,da81,taro-daniel,Luca Vanni,v495,luca-vanni,1,7,76(4) 76(2),2,0,14,12,2,0,2017-360-da81-v495,/en/scores/2017/360/QS004/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,2nd Round Qualifying,6,2,Sergiy Stakhovsky,sc77,sergiy-stakhovsky,Alexander Bublik,bk92,alexander-bublik,4,,75 60,2,0,13,5,0,0,2017-360-sc77-bk92,/en/scores/2017/360/QS007/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,2nd Round Qualifying,6,3,Gianluigi Quinzi,q948,gianluigi-quinzi,Duckhee Lee,le01,duckhee-lee,,8,62 63,2,0,12,5,0,0,2017-360-q948-le01,/en/scores/2017/360/QS005/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,2nd Round Qualifying,6,4,Laslo Djere,db63,laslo-djere,Alexander Ward,w579,alexander-ward,,,64 62,2,0,12,6,0,0,2017-360-db63-w579,/en/scores/2017/360/QS006/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,1,Taro Daniel,da81,taro-daniel,Taha Tifnouti,tc02,taha-tifnouti,1,WC,60 61,2,0,12,1,0,0,2017-360-da81-tc02,/en/scores/2017/360/QS008/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,2,Gianluigi Quinzi,q948,gianluigi-quinzi,Evgeny Donskoy,d864,evgeny-donskoy,,2,76(4) 36 63,2,1,16,15,1,0,2017-360-q948-d864,/en/scores/2017/360/QS010/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,3,Laslo Djere,db63,laslo-djere,Marius Copil,ca99,marius-copil,,3,61 (RET),1,0,6,1,0,0,2017-360-db63-ca99,/en/scores/2017/360/QS012/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,4,Sergiy Stakhovsky,sc77,sergiy-stakhovsky,Ayoub Chakrouni,cg73,ayoub-chakrouni,4,WC,60 62,2,0,12,2,0,0,2017-360-sc77-cg73,/en/scores/2017/360/QS014/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,5,Alexander Ward,w579,alexander-ward,Andrey Rublev,re44,andrey-rublev,,5,76(5) 64,2,0,13,10,1,0,2017-360-w579-re44,/en/scores/2017/360/QS013/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,6,Alexander Bublik,bk92,alexander-bublik,Roberto Carballes Baena,cf59,roberto-carballes-baena,,6,64 64,2,0,12,8,0,0,2017-360-bk92-cf59,/en/scores/2017/360/QS015/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,7,Luca Vanni,v495,luca-vanni,Inigo Cervantes,ca33,inigo-cervantes,7,,67(8) 75 75,2,1,20,17,0,1,2017-360-v495-ca33,/en/scores/2017/360/QS009/match-stats
2017-360,22,marrakech,/en/scores/archive/marrakech/360/2017/results,1st Round Qualifying,7,8,Duckhee Lee,le01,duckhee-lee,Alexander Zhurbin,z301,alexander-zhurbin,8,,63 61,2,0,12,4,0,0,2017-360-le01-z301,/en/scores/2017/360/QS011/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Finals,1,1,Rafael Nadal,n409,rafael-nadal,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,4,15,61 63,2,0,12,4,0,0,2017-410-n409-r772,/en/scores/2017/410/MS001/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Semi-Finals,2,1,Rafael Nadal,n409,rafael-nadal,David Goffin,gb88,david-goffin,4,10,63 61,2,0,12,4,0,0,2017-410-n409-gb88,/en/scores/2017/410/MS003/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Semi-Finals,2,2,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Lucas Pouille,pf39,lucas-pouille,15,11,63 57 61,2,1,17,11,0,0,2017-410-r772-pf39,/en/scores/2017/410/MS002/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Quarter-Finals,3,1,David Goffin,gb88,david-goffin,Novak Djokovic,d643,novak-djokovic,10,2,62 36 75,2,1,16,13,0,0,2017-410-gb88-d643,/en/scores/2017/410/MS007/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Quarter-Finals,3,2,Rafael Nadal,n409,rafael-nadal,Diego Schwartzman,sm37,diego-schwartzman,4,,64 64,2,0,12,8,0,0,2017-410-n409-sm37,/en/scores/2017/410/MS006/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Quarter-Finals,3,3,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Marin Cilic,c977,marin-cilic,15,5,62 67(5) 62,2,1,18,11,0,1,2017-410-r772-c977,/en/scores/2017/410/MS004/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Quarter-Finals,3,4,Lucas Pouille,pf39,lucas-pouille,Pablo Cuevas,c882,pablo-cuevas,11,16,60 36 75,2,1,16,11,0,0,2017-410-pf39-c882,/en/scores/2017/410/MS005/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,1,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Andy Murray,mc10,andy-murray,15,1,26 62 75,2,1,15,13,0,0,2017-410-r772-mc10,/en/scores/2017/410/MS008/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,2,Novak Djokovic,d643,novak-djokovic,Pablo Carreno Busta,cd85,pablo-carreno-busta,2,13,62 46 64,2,1,16,12,0,0,2017-410-d643-cd85,/en/scores/2017/410/MS015/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,3,Pablo Cuevas,c882,pablo-cuevas,Stan Wawrinka,w367,stan-wawrinka,16,3,64 64,2,0,12,8,0,0,2017-410-c882-w367,/en/scores/2017/410/MS010/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,4,Rafael Nadal,n409,rafael-nadal,Alexander Zverev,z355,alexander-zverev,4,14,61 61,2,0,12,2,0,0,2017-410-n409-z355,/en/scores/2017/410/MS013/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,5,Marin Cilic,c977,marin-cilic,Tomas Berdych,ba47,tomas-berdych,5,9,62 76(0),2,0,13,8,1,0,2017-410-c977-ba47,/en/scores/2017/410/MS009/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,6,David Goffin,gb88,david-goffin,Dominic Thiem,tb69,dominic-thiem,10,6,76(4) 46 63,2,1,17,15,1,0,2017-410-gb88-tb69,/en/scores/2017/410/MS014/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,7,Lucas Pouille,pf39,lucas-pouille,Adrian Mannarino,me82,adrian-mannarino,11,Q,30 (RET),1,0,3,0,0,0,2017-410-pf39-me82,/en/scores/2017/410/MS011/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 16,4,8,Diego Schwartzman,sm37,diego-schwartzman,Jan-Lennard Struff,sl28,jan-lennard-struff,,Q,63 60,2,0,12,3,0,0,2017-410-sm37-sl28,/en/scores/2017/410/MS012/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,1,Andy Murray,mc10,andy-murray,Gilles Muller,ma30,gilles-muller,1,,75 75,2,0,14,10,0,0,2017-410-mc10-ma30,/en/scores/2017/410/MS016/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,2,Novak Djokovic,d643,novak-djokovic,Gilles Simon,sd32,gilles-simon,2,,63 36 75,2,1,16,14,0,0,2017-410-d643-sd32,/en/scores/2017/410/MS031/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,3,Stan Wawrinka,w367,stan-wawrinka,Jiri Vesely,v708,jiri-vesely,3,,62 46 62,2,1,16,10,0,0,2017-410-w367-v708,/en/scores/2017/410/MS020/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,4,Rafael Nadal,n409,rafael-nadal,Kyle Edmund,e831,kyle-edmund,4,,60 57 63,2,1,17,10,0,0,2017-410-n409-e831,/en/scores/2017/410/MS027/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,5,Marin Cilic,c977,marin-cilic,Jeremy Chardy,ca12,jeremy-chardy,5,WC,63 60,2,0,12,3,0,0,2017-410-c977-ca12,/en/scores/2017/410/MS019/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,6,Dominic Thiem,tb69,dominic-thiem,Robin Haase,h756,robin-haase,6,,63 62,2,0,12,5,0,0,2017-410-tb69-h756,/en/scores/2017/410/MS028/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,7,Adrian Mannarino,me82,adrian-mannarino,Jo-Wilfried Tsonga,t786,jo-wilfried-tsonga,Q,7,67(3) 62 63,2,1,18,12,0,1,2017-410-me82-t786,/en/scores/2017/410/MS023/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,8,Jan-Lennard Struff,sl28,jan-lennard-struff,Grigor Dimitrov,d875,grigor-dimitrov,Q,8,46 63 62,2,1,16,11,0,0,2017-410-sl28-d875,/en/scores/2017/410/MS024/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,9,Tomas Berdych,ba47,tomas-berdych,Tommy Haas,h355,tommy-haas,9,PR,36 61 64,2,1,15,11,0,0,2017-410-ba47-h355,/en/scores/2017/410/MS018/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,10,David Goffin,gb88,david-goffin,Nicolas Almagro,a479,nicolas-almagro,10,,75 61,2,0,13,6,0,0,2017-410-gb88-a479,/en/scores/2017/410/MS029/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,11,Lucas Pouille,pf39,lucas-pouille,Paolo Lorenzi,l503,paolo-lorenzi,11,,62 64,2,0,12,6,0,0,2017-410-pf39-l503,/en/scores/2017/410/MS022/match-stats
2017-410,23,monte-carlo,/en/scores/archive/monte-carlo/410/2017/results,Round of 32,5,12,Diego Schwartzman,sm37,diego-schwartzman,Roberto Bautista Agut,bd06,roberto-bautista-agut,,12,63 76(3),2,0,13,9,1,0,2017-410-sm37-bd06,/en/scores/2017/410/MS025/match-stats
