year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total
2002,"ATP Masters Series Miami, FL, U.S.A.",18.03.2002,SU,Outdoor: Hard,Draw: 96,350,14,"$240,000",S,Lleyton Hewitt (AUS),1,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2002&r=6&p=F324,ATP Masters Series Miami,S,89,Roger Federer,Roger Federer,Switzerland,6,0,32,59,25,32,19,27,3,3,10,21,50,10,25,2,9,9,44,59,31,75,75,134,Lleyton Hewitt,Australia,2,3,50,75,29,50,15,25,7,9,9,7,32,8,27,0,3,10,44,75,15,59,59,134
2002,"ATP Masters Series Miami, FL, U.S.A.",18.03.2002,SU,Outdoor: Hard,Draw: 96,350,14,"$240,000",F,Andre Agassi (USA),10,"L 3-6, 3-6, 6-3, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2002&r=7&p=F324,ATP Masters Series Miami,F,141,Andre Agassi,Roger Federer,Switzerland,10,3,69,111,45,69,25,42,7,13,19,23,72,20,44,3,7,18,70,111,43,116,113,227,Andre Agassi,United States,8,1,72,116,49,72,24,44,4,7,18,24,69,17,42,6,13,19,73,116,41,111,114,227
2002,"ATP Masters Series Indian Wells, California, USA",11.03.2002,SU,Outdoor: Hard,Draw: 64,75,14,"$30,000",R64,Xavier Malisse (BEL),33,"W 6-7(5), 7-6(3), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2002&r=2&p=F324,ATP Masters Series Indian Wells,R64,138,Roger Federer,Roger Federer,Switzerland,14,4,65,123,51,65,31,58,2,3,17,19,69,25,46,2,6,16,82,123,44,115,126,238,Xavier Malisse,Belgium,3,4,69,115,50,69,21,46,4,6,16,14,65,27,58,1,3,17,71,115,41,123,112,238
2002,"ATP Masters Series Indian Wells, California, USA",11.03.2002,SU,Outdoor: Hard,Draw: 64,75,14,"$30,000",R32,Stefan Koubek (AUT),51,"W 6-4, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2002&r=3&p=F324,ATP Masters Series Indian Wells,R32,74,Roger Federer,Roger Federer,Switzerland,3,4,32,60,21,32,15,28,2,5,10,21,41,15,31,5,7,10,36,60,36,72,72,132,Stefan Koubek,Austria,0,5,41,72,20,41,16,31,2,7,10,11,32,13,28,3,5,10,36,72,24,60,60,132
2002,"ATP Masters Series Indian Wells, California, USA",11.03.2002,SU,Outdoor: Hard,Draw: 64,75,14,"$30,000",R16,Thomas Enqvist (SWE),22,"L 4-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2002&r=4&p=F324,ATP Masters Series Indian Wells,R16,74,Thomas Enqvist,Roger Federer,Switzerland,10,0,42,67,24,42,13,25,7,10,9,7,30,12,29,1,1,10,37,67,19,59,56,126,Thomas Enqvist,Sweden,4,3,30,59,23,30,17,29,0,1,10,18,42,12,25,3,10,9,40,59,30,67,70,126
2002,"Dubai, U.A.E.",25.02.2002,CS,Outdoor: Hard,Draw: 32,25,14,"$12,450",R32,Adrian Voinea (ROU),76,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2002&r=3&p=F324,Dubai,R32,56,Roger Federer,Roger Federer,Switzerland,6,2,44,62,32,44,10,18,5,6,10,17,35,7,21,3,8,9,42,62,24,56,66,118,Adrian Voinea,Romania,4,4,35,56,18,35,14,21,5,8,9,12,44,8,18,1,6,10,32,56,20,62,52,118
2002,"Dubai, U.A.E.",25.02.2002,CS,Outdoor: Hard,Draw: 32,25,14,"$12,450",R16,Rainer Schuettler (GER),40,"L 3-6, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2002&r=4&p=F324,Dubai,R16,53,Rainer Schuettler,Roger Federer,Switzerland,3,2,35,53,24,35,3,18,4,8,8,5,22,6,21,0,0,8,27,53,11,43,38,96,Rainer Schuettler,Germany,4,0,22,43,17,22,15,21,0,0,8,11,35,15,18,4,8,8,32,43,26,53,58,96
2002,"Rotterdam, The Netherlands",18.02.2002,CS,Indoor: Hard,Draw: 32,60,13,"$18,700",R32,John van Lottum (NED),124,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2002&r=3&p=F324,Rotterdam,R32,70,Roger Federer,Roger Federer,Switzerland,5,2,28,55,26,28,17,27,0,0,10,8,34,15,26,2,2,9,43,55,23,60,66,115,John van Lottum,Netherlands,1,5,34,60,26,34,11,26,0,2,9,2,28,10,27,0,0,10,37,60,12,55,49,115
2002,"Rotterdam, The Netherlands",18.02.2002,CS,Indoor: Hard,Draw: 32,60,13,"$18,700",R16,Thomas Enqvist (SWE),20,W  W/O,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2002&r=4&p=F324,Rotterdam,R16,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Enqvist,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Rotterdam, The Netherlands",18.02.2002,CS,Indoor: Hard,Draw: 32,60,13,"$18,700",Q,Nicolas Escude (FRA),22,"L 6-3, 6-7(8), 5-7",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=407&y=2002&r=5&p=F324,Rotterdam,Q,126,Nicolas Escude,Roger Federer,Switzerland,12,4,64,115,51,64,25,51,3,4,16,18,71,14,35,2,6,17,76,115,32,106,108,221,Nicolas Escude,France,10,0,71,106,53,71,21,35,4,6,17,13,64,26,51,1,4,16,74,106,39,115,113,221
2002,"RUS v SUI WG Rd 1, Moscow, Russia",08.02.2002,DC,Indoor: Clay,Draw: 4,,13,$,RR,Marat Safin (RUS),7,"W 7-5, 6-1, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=912&y=2002&r=-7&p=F324,RUS v SUI WG Rd 1,RR,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,Marat Safin,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
2002,"RUS v SUI WG Rd 1, Moscow, Russia",08.02.2002,DC,Indoor: Clay,Draw: 4,,13,$,RR,Yevgeny Kafelnikov (RUS),4,"W 7-6(6), 6-1, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=912&y=2002&r=-4&p=F324,RUS v SUI WG Rd 1,RR,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,Yevgeny Kafelnikov,Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,
2002,"Milan, Italy",28.01.2002,WS,Indoor: Carpet,Draw: 32,120,13,"$28,730",R32,Stefan Koubek (AUT),50,"W 7-6(2), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=2002&r=3&p=F324,Milan,R32,68,Roger Federer,Roger Federer,Switzerland,6,3,50,76,40,50,12,26,1,2,11,15,42,7,19,2,2,10,52,76,22,61,74,137,Stefan Koubek,Austria,1,4,42,61,27,42,12,19,0,2,10,10,50,14,26,1,2,11,39,61,24,76,63,137
2002,"Milan, Italy",28.01.2002,WS,Indoor: Carpet,Draw: 32,120,13,"$28,730",R16,Nikolay Davydenko (RUS),84,"W 6-3, 6-7(4), 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=2002&r=4&p=F324,Milan,R16,123,Roger Federer,Roger Federer,Switzerland,8,1,71,97,56,71,18,26,1,1,17,14,67,28,45,2,6,16,74,97,42,112,116,209,Nikolay Davydenko,Russian Federation,9,2,67,112,53,67,17,45,4,6,16,15,71,8,26,0,1,17,70,112,23,97,93,209
2002,"Milan, Italy",28.01.2002,WS,Indoor: Carpet,Draw: 32,120,13,"$28,730",Q,Sargis Sargsian (ARM),74,"W 4-6, 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=2002&r=5&p=F324,Milan,Q,94,Roger Federer,Roger Federer,Switzerland,12,2,65,96,43,65,16,31,5,8,14,17,36,13,34,5,7,13,59,96,30,70,89,166,Sargis Sargsian,Armenia,3,2,36,70,19,36,21,34,2,7,13,22,65,15,31,3,8,14,40,70,37,96,77,166
2002,"Milan, Italy",28.01.2002,WS,Indoor: Carpet,Draw: 32,120,13,"$28,730",S,Greg Rusedski (GBR),30,"W 7-6(7), 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=2002&r=6&p=F324,Milan,S,94,Roger Federer,Roger Federer,Switzerland,8,2,56,78,47,56,13,22,0,0,12,9,55,15,34,0,4,12,60,78,24,89,84,167,Greg Rusedski,Great Britain,10,3,55,89,46,55,19,34,4,4,12,9,56,9,22,0,0,12,65,89,18,78,83,167
2002,"Milan, Italy",28.01.2002,WS,Indoor: Carpet,Draw: 32,120,13,"$28,730",F,Davide Sanguinetti (ITA),87,"L 6-7(2), 6-4, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=408&y=2002&r=7&p=F324,Milan,F,125,Davide Sanguinetti,Roger Federer,Switzerland,5,5,57,97,39,57,19,40,9,13,14,25,78,17,33,3,13,15,58,97,42,111,100,208,Davide Sanguinetti,Italy,8,3,78,111,53,78,16,33,10,13,15,18,57,21,40,4,13,14,69,111,39,97,108,208
2002,"Australian Open, Australia",14.01.2002,GS,Outdoor: Hard,Draw: 128,150,12,"$32,500",R128,Michael Chang (USA),94,"W 6-4, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=2002&r=1&p=F324,Australian Open,R128,126,Roger Federer,Roger Federer,Switzerland,9,4,57,86,49,57,11,29,3,4,15,20,58,26,46,5,12,14,60,86,46,104,106,190,Michael Chang,United States,2,0,58,104,38,58,20,46,7,12,14,8,57,18,29,1,4,15,58,104,26,86,84,190
2002,"Australian Open, Australia",14.01.2002,GS,Outdoor: Hard,Draw: 128,150,12,"$32,500",R64,Attila Savolt (HUN),93,"W 6-2, 7-5, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=2002&r=2&p=F324,Australian Open,R64,124,Roger Federer,Roger Federer,Switzerland,10,0,60,86,48,60,15,26,4,5,15,15,62,33,48,5,13,15,63,86,48,110,111,196,Attila Savolt,Hungary,8,5,62,110,47,62,15,48,8,13,15,12,60,11,26,1,5,15,62,110,23,86,85,196
2002,"Australian Open, Australia",14.01.2002,GS,Outdoor: Hard,Draw: 128,150,12,"$32,500",R32,Rainer Schuettler (GER),41,"W 7-6(6), 7-6(5), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=2002&r=3&p=F324,Australian Open,R32,137,Roger Federer,Roger Federer,Switzerland,7,1,66,105,50,66,24,39,0,2,17,20,69,26,51,3,7,17,74,105,46,120,120,225,Rainer Schuettler,Germany,3,4,69,120,49,69,25,51,4,7,17,16,66,15,39,2,2,17,74,120,31,105,105,225
2002,"Australian Open, Australia",14.01.2002,GS,Outdoor: Hard,Draw: 128,150,12,"$32,500",R16,Tommy Haas (GER),9,"L 6-7(3), 6-4, 6-3, 4-6, 6-8",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=580&y=2002&r=4&p=F324,Australian Open,R16,215,Tommy Haas,Roger Federer,Switzerland,25,6,106,175,79,106,35,69,11,14,28,24,90,33,82,4,10,27,114,175,57,172,171,347,Tommy Haas,Germany,11,4,90,172,66,90,49,82,6,10,27,27,106,34,69,3,14,28,115,172,61,175,176,347
2002,"Sydney, Australia",07.01.2002,WS,Outdoor: Hard,Draw: 32,175,13,"$48,850",R32,Tommy Robredo (ESP),34,"W 7-6(5), 7-6(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2002&r=3&p=F324,Sydney,R32,87,Roger Federer,Roger Federer,Switzerland,4,3,43,75,36,43,20,32,0,1,12,12,50,13,33,1,7,12,56,75,25,83,81,158,Tommy Robredo,Spain,2,3,50,83,38,50,20,33,6,7,12,7,43,12,32,1,1,12,58,83,19,75,77,158
2002,"Sydney, Australia",07.01.2002,WS,Outdoor: Hard,Draw: 32,175,13,"$48,850",R16,Xavier Malisse (BEL),31,"W 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2002&r=4&p=F324,Sydney,R16,68,Roger Federer,Roger Federer,Switzerland,5,3,39,69,27,39,12,30,12,15,9,15,31,16,23,6,10,9,39,69,31,54,70,123,Xavier Malisse,Belgium,0,1,31,54,16,31,7,23,4,10,9,12,39,18,30,3,15,9,23,54,30,69,53,123
2002,"Sydney, Australia",07.01.2002,WS,Outdoor: Hard,Draw: 32,175,13,"$48,850",Q,Marcelo Rios (CHI),47,"W 6-7(2), 7-6(4), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2002&r=5&p=F324,Sydney,Q,111,Roger Federer,Roger Federer,Switzerland,14,2,67,111,52,67,26,44,5,6,17,19,65,9,33,2,3,16,78,111,28,98,106,209,Marcelo Rios,Chile,7,3,65,98,46,65,24,33,1,3,16,15,67,18,44,1,6,17,70,98,33,111,103,209
2002,"Sydney, Australia",07.01.2002,WS,Outdoor: Hard,Draw: 32,175,13,"$48,850",S,Andy Roddick (USA),15,"W 7-6(3), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2002&r=6&p=F324,Sydney,S,81,Roger Federer,Roger Federer,Switzerland,7,4,37,70,31,37,19,33,4,5,11,14,43,17,37,2,6,11,50,70,31,80,81,150,Andy Roddick,United States,5,4,43,80,29,43,20,37,4,6,11,6,37,14,33,1,5,11,49,80,20,70,69,150
2002,"Sydney, Australia",07.01.2002,WS,Outdoor: Hard,Draw: 32,175,13,"$48,850",W,Juan Ignacio Chela (ARG),67,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=338&y=2002&r=7&p=F324,Sydney,F,53,Roger Federer,Roger Federer,Switzerland,7,0,29,48,23,29,15,19,0,0,9,8,30,10,17,3,3,9,38,48,18,47,56,95,Juan Ignacio Chela,Argentina,2,4,30,47,22,30,7,17,0,3,9,6,29,4,19,0,0,9,29,47,10,48,39,95
2003,"Tennis Masters Cup, Houston, TX, USA",10.11.2003,WC,Outdoor: Hard,Draw: 8,750,3,"$1,520,000",RR,Andre Agassi (USA),5,"W 6-7(3), 6-3, 7-6(7)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2003&r=-7&p=F324,Tennis Masters Cup,RR,146,Roger Federer,Roger Federer,Switzerland,20,6,66,124,49,66,24,58,6,9,16,25,70,23,47,5,10,17,73,124,48,117,121,241,Andre Agassi,United States,4,4,70,117,45,70,24,47,5,10,17,17,66,34,58,3,9,16,69,117,51,124,120,241
2003,"Tennis Masters Cup, Houston, TX, USA",10.11.2003,WC,Outdoor: Hard,Draw: 8,750,3,"$1,520,000",RR,David Nalbandian (ARG),8,"W 6-3, 6-0",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2003&r=-5&p=F324,Tennis Masters Cup,RR,71,Roger Federer,Roger Federer,Switzerland,2,3,25,51,21,25,13,26,3,4,8,13,27,17,28,5,11,7,34,51,30,55,64,106,David Nalbandian,Argentina,1,6,27,55,14,27,11,28,6,11,7,4,25,13,26,1,4,8,25,55,17,51,42,106
2003,"Tennis Masters Cup, Houston, TX, USA",10.11.2003,WC,Outdoor: Hard,Draw: 8,750,3,"$1,520,000",RR,Juan Carlos Ferrero (ESP),2,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2003&r=-3&p=F324,Tennis Masters Cup,RR,54,Roger Federer,Roger Federer,Switzerland,6,1,28,49,22,28,14,21,3,3,8,11,27,16,26,4,7,8,36,49,27,53,63,102,Juan Carlos Ferrero,Spain,5,7,27,53,16,27,10,26,3,7,8,6,28,7,21,0,3,8,26,53,13,49,39,102
2003,"Tennis Masters Cup, Houston, TX, USA",10.11.2003,WC,Outdoor: Hard,Draw: 8,750,3,"$1,520,000",S,Andy Roddick (USA),1,"W 7-6(2), 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2003&r=6&p=F324,Tennis Masters Cup,S,62,Roger Federer,Roger Federer,Switzerland,12,2,31,56,27,31,19,25,0,0,10,12,46,11,17,2,2,10,46,56,23,63,69,119,Andy Roddick,United States,5,1,46,63,34,46,6,17,0,2,10,4,31,6,25,0,0,10,40,63,10,56,50,119
2003,"Tennis Masters Cup, Houston, TX, USA",10.11.2003,WC,Outdoor: Hard,Draw: 8,750,3,"$1,520,000",W,Andre Agassi (USA),5,"W 6-3, 6-0, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=605&y=2003&r=7&p=F324,Tennis Masters Cup,F,96,Roger Federer,Roger Federer,Switzerland,11,5,36,70,30,36,23,34,5,7,12,20,47,14,27,0,0,13,53,70,34,74,87,144,Andre Agassi,United States,1,4,47,74,27,47,13,27,0,0,13,6,36,11,34,2,7,12,40,74,17,70,57,144
2003,"ATP Masters Series Paris, France",27.10.2003,SU,Indoor: Carpet,Draw: 48,125,3,"$56,600",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2003&r=2&p=F324,ATP Masters Series Paris,R64,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"ATP Masters Series Paris, France",27.10.2003,SU,Indoor: Carpet,Draw: 48,125,3,"$56,600",R32,Thierry Ascione (FRA),106,"W 7-6(5), 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2003&r=3&p=F324,ATP Masters Series Paris,R32,60,Roger Federer,Roger Federer,Switzerland,6,2,38,61,27,38,18,23,0,0,10,9,32,9,19,2,2,9,45,61,18,51,63,112,Thierry Ascione,France,1,0,32,51,23,32,10,19,0,2,9,11,38,5,23,0,0,10,33,51,16,61,49,112
2003,"ATP Masters Series Paris, France",27.10.2003,SU,Indoor: Carpet,Draw: 48,125,3,"$56,600",R16,Martin Verkerk (NED),16,"W 6-7(3), 7-6(12), 7-6(6)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2003&r=4&p=F324,ATP Masters Series Paris,R16,146,Roger Federer,Roger Federer,Switzerland,16,3,71,113,64,71,26,42,0,1,18,8,72,28,57,1,4,18,90,113,36,129,126,242,Martin Verkerk,Netherlands,24,12,72,129,64,72,29,57,3,4,18,7,71,16,42,1,1,18,93,129,23,113,116,242
2003,"ATP Masters Series Paris, France",27.10.2003,SU,Indoor: Carpet,Draw: 48,125,3,"$56,600",Q,Tim Henman (GBR),31,"L 6-7(5), 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=352&y=2003&r=5&p=F324,ATP Masters Series Paris,Q,79,Tim Henman,Roger Federer,Switzerland,3,2,30,54,22,30,11,24,0,2,9,8,37,13,31,0,2,10,33,54,21,68,54,122,Tim Henman,Great Britain,4,3,37,68,29,37,18,31,2,2,10,8,30,13,24,2,2,9,47,68,21,54,68,122
2003,"Basel, Switzerland",20.10.2003,WS,Indoor: Carpet,Draw: 32,25,3,"$17,000",R32,Marc Rosset (SUI),117,"W 6-1, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2003&r=3&p=F324,Basel,R32,57,Roger Federer,Roger Federer,Switzerland,3,2,27,49,21,27,13,22,1,1,8,9,27,15,23,4,8,8,34,49,24,50,58,99,Marc Rosset,Switzerland,2,7,27,50,18,27,8,23,4,8,8,6,27,9,22,0,1,8,26,50,15,49,41,99
2003,"Basel, Switzerland",20.10.2003,WS,Indoor: Carpet,Draw: 32,25,3,"$17,000",R16,Ivan Ljubicic (CRO),47,"L 6-7(5), 7-6(5), 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=328&y=2003&r=4&p=F324,Basel,R16,143,Ivan Ljubicic,Roger Federer,Switzerland,10,3,87,125,58,87,26,38,5,7,17,13,69,21,47,1,6,17,84,125,34,116,118,241,Ivan Ljubicic,Croatia,27,0,69,116,56,69,26,47,5,6,17,29,87,12,38,2,7,17,82,116,41,125,123,241
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,225,3,"$112,500",R64,Bye,N/A,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=2&p=F324,ATP Masters Series Madrid,R64,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,225,3,"$112,500",R32,Alex Corretja (ESP),127,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=3&p=F324,ATP Masters Series Madrid,R32,70,Roger Federer,Roger Federer,Switzerland,5,2,34,50,28,34,11,16,0,1,10,12,35,13,25,3,8,9,39,50,25,60,64,110,Alex Corretja,Spain,4,3,35,60,23,35,12,25,5,8,9,6,34,5,16,1,1,10,35,60,11,50,46,110
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,225,3,"$112,500",R16,Mardy Fish (USA),25,"W 6-3, 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=4&p=F324,ATP Masters Series Madrid,R16,92,Roger Federer,Roger Federer,Switzerland,4,5,35,70,29,35,21,35,2,3,11,11,49,20,34,2,7,10,50,70,31,83,81,153,Mardy Fish,United States,11,5,49,83,38,49,14,34,5,7,10,6,35,14,35,1,3,11,52,83,20,70,72,153
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,225,3,"$112,500",Q,Feliciano Lopez (ESP),35,"W 4-6, 7-6(3), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=5&p=F324,ATP Masters Series Madrid,Q,136,Roger Federer,Roger Federer,Switzerland,10,4,52,98,42,52,25,46,7,8,16,12,63,30,53,1,12,16,67,98,42,116,109,214,Feliciano Lopez,Spain,14,6,63,116,51,63,23,53,11,12,16,10,52,21,46,1,8,16,74,116,31,98,105,214
2003,"ATP Masters Series Madrid, Spain",13.10.2003,SU,Indoor: Hard,Draw: 48,225,3,"$112,500",S,Juan Carlos Ferrero (ESP),1,"L 4-6, 6-4, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2003&r=6&p=F324,ATP Masters Series Madrid,S,112,Juan Carlos Ferrero,Roger Federer,Switzerland,13,6,54,86,43,54,17,32,2,4,15,12,52,13,33,1,2,15,60,86,25,85,85,171,Juan Carlos Ferrero,Spain,5,3,52,85,40,52,20,33,1,2,15,11,54,15,32,2,4,15,60,85,26,86,86,171
2003,"Vienna, Austria",06.10.2003,CS,Indoor: Hard,Draw: 32,250,3,"$128,000",R32,David Ferrer (ESP),75,"W 6-2, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2003&r=3&p=F324,Vienna,R32,56,Roger Federer,Roger Federer,Switzerland,1,0,31,47,21,31,13,16,1,1,8,17,32,12,25,4,6,8,34,47,29,57,63,104,David Ferrer,Spain,0,3,32,57,15,32,13,25,2,6,8,10,31,3,16,0,1,8,28,57,13,47,41,104
2003,"Vienna, Austria",06.10.2003,CS,Indoor: Hard,Draw: 32,250,3,"$128,000",R16,Karol Beck (SVK),70,"W 6-3, 4-6, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2003&r=4&p=F324,Vienna,R16,116,Roger Federer,Roger Federer,Switzerland,2,7,42,83,34,42,19,41,0,4,15,18,50,26,50,5,14,14,53,83,44,100,97,183,Karol Beck,Slovakia,6,11,50,100,32,50,24,50,9,14,14,8,42,22,41,4,4,15,56,100,30,83,86,183
2003,"Vienna, Austria",06.10.2003,CS,Indoor: Hard,Draw: 32,250,3,"$128,000",Q,Jarkko Nieminen (FIN),30,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2003&r=5&p=F324,Vienna,Q,60,Roger Federer,Roger Federer,Switzerland,6,0,40,61,30,40,11,21,2,2,9,9,26,9,21,3,4,9,41,61,18,47,59,108,Jarkko Nieminen,Finland,2,1,26,47,17,26,12,21,1,4,9,10,40,10,21,0,2,9,29,47,20,61,49,108
2003,"Vienna, Austria",06.10.2003,CS,Indoor: Hard,Draw: 32,250,3,"$128,000",S,Max Mirnyi (BLR),28,"W 6-2, 7-6(2)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2003&r=6&p=F324,Vienna,S,74,Roger Federer,Roger Federer,Switzerland,4,0,37,57,31,37,17,20,0,0,10,15,41,11,25,2,2,10,48,57,26,66,74,123,Max Mirnyi,Belarus,4,3,41,66,26,41,14,25,0,2,10,6,37,3,20,0,0,10,40,66,9,57,49,123
2003,"Vienna, Austria",06.10.2003,CS,Indoor: Hard,Draw: 32,250,3,"$128,000",W,Carlos Moya (ESP),7,"W 6-3, 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=337&y=2003&r=7&p=F324,Vienna,F,93,Roger Federer,Roger Federer,Switzerland,10,2,55,84,46,55,16,29,0,0,14,9,35,24,43,4,7,13,62,84,33,78,95,162,Carlos Moya,Spain,1,7,35,78,26,35,19,43,3,7,13,9,55,13,29,0,0,14,45,78,22,84,67,162
2003,"AUS v. SUI WG SF, Melbourne, Australia",19.09.2003,DC,Outdoor: Hard,Draw: 6,,3,$,RR,Mark Philippoussis (AUS),15,"W 6-3, 6-4, 7-6(3)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=902&y=2003&r=-6&p=F324,AUS v. SUI WG SF,RR,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,Mark Philippoussis,Australia,,,,,,,,,,,,,,,,,,,,,,,,
