1923-560,3,Grand Slam,US Championships,560,us-championships,"Philadelphia, PA, United States",1923.09.10,1923,9,10,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1923/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54,,,,,,,,
1924-580,1,Grand Slam,Australasian Championships,580,australasian-championships,"Melbourne, Australia",1924.01.20,1924,1,20,64,0,Outdoor,Grass,,,,/en/scores/archive/australasian-championships/580/1924/results,James Anderson,/en/players/james-anderson/ae69/overview,james-anderson,ae69,,,,,,,,
1924-540,2,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1924.06.23,1924,6,23,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1924/results,Jean Borotra,/en/players/jean-borotra/b820/overview,jean-borotra,b820,,,,,,,,
1924-560,3,Grand Slam,US Championships,560,us-championships,"New York, United States",1924.08.25,1924,8,25,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1924/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54,,,,,,,,
1925-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1925.01.24,1925,1,24,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1925/results,James Anderson,/en/players/james-anderson/ae69/overview,james-anderson,ae69,,,,,,,,
1925-520,2,Grand Slam,French Championships,520,french-championships,"Saint Cloud, France",1925.05.27,1925,5,27,64,0,Outdoor,Grass,,,,/en/scores/archive/french-championships/520/1925/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1925-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1925.06.22,1925,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1925/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1925-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1925.09.14,1925,9,14,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1925/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54,,,,,,,,
1926-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1926.01.23,1926,1,23,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1926/results,John Hawkes,/en/players/john-hawkes/hd44/overview,john-hawkes,hd44,,,,,,,,
1926-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1926.06.02,1926,6,2,128,0,Outdoor,Grass,,,,/en/scores/archive/french-championships/520/1926/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1926-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1926.06.21,1926,6,21,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1926/results,Jean Borotra,/en/players/jean-borotra/b820/overview,jean-borotra,b820,,,,,,,,
1926-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1926.09.13,1926,9,13,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1926/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1927-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1927.01.22,1927,1,22,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1927/results,Gerald Patterson,/en/players/gerald-patterson/pj50/overview,gerald-patterson,pj50,,,,,,,,
1927-520,2,Grand Slam,French Championships,520,french-championships,"Saint Cloud, France",1927.05.24,1927,5,24,128,0,Outdoor,Grass,,,,/en/scores/archive/french-championships/520/1927/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1927-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1927.06.20,1927,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1927/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1927-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1927.09.12,1927,9,12,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1927/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1928-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1928.01.28,1928,1,28,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1928/results,Jean Borotra,/en/players/jean-borotra/b820/overview,jean-borotra,b820,,,,,,,,
1928-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1928.05.25,1928,5,25,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1928/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1928-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1928.06.25,1928,6,25,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1928/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1928-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1928.09.10,1928,9,10,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1928/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1929-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1929.01.19,1929,1,19,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1929/results,John Colin Gregory,/en/players/john-colin-gregory/gh47/overview,john-colin-gregory,gh47,,,,,,,,
1929-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1929.05.24,1929,5,24,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1929/results,Rene Lacoste,/en/players/rene-lacoste/lf18/overview,rene-lacoste,lf18,,,,,,,,
1929-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1929.06.24,1929,6,24,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1929/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1929-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1929.09.07,1929,9,7,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1929/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54,,,,,,,,
1930-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1930.01.20,1930,1,20,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1930/results,Edgar Moon,/en/players/edgar-moon/mr21/overview,edgar-moon,mr21,,,,,,,,
1930-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1930.05.24,1930,5,24,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1930/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1930-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1930.06.23,1930,6,23,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1930/results,Bill Tilden,/en/players/bill-tilden/te54/overview,bill-tilden,te54,,,,,,,,
1930-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1930.09.06,1930,9,6,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1930/results,John Doeg,/en/players/john-doeg/de24/overview,john-doeg,de24,,,,,,,,
1931-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1931.02.27,1931,2,27,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1931/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1931-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1931.05.22,1931,5,22,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1931/results,Jean Borotra,/en/players/jean-borotra/b820/overview,jean-borotra,b820,,,,,,,,
1931-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1931.06.22,1931,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1931/results,Sidney Jr.  Wood,/en/players/sidney-jr.--wood-/w796/overview,sidney-jr.--wood-,w796,,,,,,,,
1931-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1931.09.05,1931,9,5,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1931/results,Ellsworth Vines,/en/players/ellsworth-vines/v921/overview,ellsworth-vines,v921,,,,,,,,
1932-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1932.02.08,1932,2,8,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1932/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1932-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1932.05.26,1932,5,26,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1932/results,Henri Cochet,/en/players/henri-cochet/cj19/overview,henri-cochet,cj19,,,,,,,,
1932-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1932.06.20,1932,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1932/results,Ellsworth Vines,/en/players/ellsworth-vines/v921/overview,ellsworth-vines,v921,,,,,,,,
1932-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1932.09.03,1932,9,3,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1932/results,Ellsworth Vines,/en/players/ellsworth-vines/v921/overview,ellsworth-vines,v921,,,,,,,,
1933-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1933.01.21,1933,1,21,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1933/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1933-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1933.05.25,1933,5,25,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1933/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1933-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1933.06.26,1933,6,26,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1933/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1933-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1933.09.02,1933,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1933/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1934-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1934.01.18,1934,1,18,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1934-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1934.05.23,1934,5,23,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1934/results,Gottfried Von Cramm,/en/players/gottfried-von-cramm/v911/overview,gottfried-von-cramm,v911,,,,,,,,
1934-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1934.06.25,1934,6,25,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1934-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1934.09.01,1934,9,1,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1934/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1935-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1935.01.01,1935,1,1,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1935/results,Jack Crawford,/en/players/jack-crawford/ci73/overview,jack-crawford,ci73,,,,,,,,
1935-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1935.05.22,1935,5,22,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1935/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1935-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1935.06.24,1935,6,24,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1935/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1935-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1935.08.29,1935,8,29,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1935/results,Wilmer Allison,/en/players/wilmer-allison/ad94/overview,wilmer-allison,ad94,,,,,,,,
1936-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1936.01.20,1936,1,20,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1936/results,Adrian Quist,/en/players/adrian-quist/q964/overview,adrian-quist,q964,,,,,,,,
1936-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1936.05.21,1936,5,21,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1936/results,Gottfried Von Cramm,/en/players/gottfried-von-cramm/v911/overview,gottfried-von-cramm,v911,,,,,,,,
1936-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1936.06.22,1936,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1936/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1936-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1936.09.03,1936,9,3,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1936/results,Fred Perry,/en/players/fred-perry/pi74/overview,fred-perry,pi74,,,,,,,,
1937-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1937.01.22,1937,1,22,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1937/results,Vivian Mcgrath,/en/players/vivian-mcgrath/mr22/overview,vivian-mcgrath,mr22,,,,,,,,
1937-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1937.05.21,1937,5,21,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1937/results,Henner Henkel,/en/players/henner-henkel/hd86/overview,henner-henkel,hd86,,,,,,,,
1937-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1937.06.21,1937,6,21,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1937/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1937-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1937.09.02,1937,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1937/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1938-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1938.01.21,1938,1,21,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1938-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1938.06.02,1938,6,2,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1938-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1938.06.20,1938,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1938-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1938.09.08,1938,9,8,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1938/results,Don Budge,/en/players/don-budge/bp59/overview,don-budge,bp59,,,,,,,,
1939-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1939.01.20,1939,1,20,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1939/results,John Bromwich,/en/players/john-bromwich/bo44/overview,john-bromwich,bo44,,,,,,,,
1939-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1939.06.08,1939,6,8,64,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1939/results,Donald McNeill,/en/players/donald-mcneill/mq88/overview,donald-mcneill,mq88,,,,,,,,
1939-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1939.06.26,1939,6,26,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1939/results,Bobby Riggs,/en/players/bobby-riggs/rf00/overview,bobby-riggs,rf00,,,,,,,,
1939-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1939.09.07,1939,9,7,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1939/results,Bobby Riggs,/en/players/bobby-riggs/rf00/overview,bobby-riggs,rf00,,,,,,,,
1940-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1940.01.19,1940,1,19,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1940/results,Adrian Quist,/en/players/adrian-quist/q964/overview,adrian-quist,q964,,,,,,,,
1940-560,2,Grand Slam,US Championships,560,us-championships,"New York, United States",1940.09.02,1940,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1940/results,Donald McNeill,/en/players/donald-mcneill/mq88/overview,donald-mcneill,mq88,,,,,,,,
1941-560,1,Grand Slam,US Championships,560,us-championships,"New York, United States",1941.08.30,1941,8,30,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1941/results,Bobby Riggs,/en/players/bobby-riggs/rf00/overview,bobby-riggs,rf00,,,,,,,,
1942-560,1,Grand Slam,US Championships,560,us-championships,"New York, United States",1942.08.27,1942,8,27,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1942/results,"Frederick ""Ted"" Schroeder","/en/players/frederick-""ted""-schroeder/sb40/overview","frederick-""ted""-schroeder",sb40,,,,,,,,
1943-560,1,Grand Slam,US Championships,560,us-championships,"New York, United States",1943.09.01,1943,9,1,32,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1943/results,Joseph Hunt,/en/players/joseph-hunt/hd80/overview,joseph-hunt,hd80,,,,,,,,
1944-560,1,Grand Slam,US Championships,560,us-championships,"New York, United States",1944.08.30,1944,8,30,32,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1944/results,Frank Parker,/en/players/frank-parker/p154/overview,frank-parker,p154,,,,,,,,
1945-560,1,Grand Slam,US Championships,560,us-championships,"New York, United States",1945.08.28,1945,8,28,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1945/results,Frank Parker,/en/players/frank-parker/p154/overview,frank-parker,p154,,,,,,,,
1946-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1946.01.19,1946,1,19,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1946/results,John Bromwich,/en/players/john-bromwich/bo44/overview,john-bromwich,bo44,,,,,,,,
1946-540,2,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1946.06.24,1946,6,24,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1946/results,Yvon Petra,/en/players/yvon-petra/p565/overview,yvon-petra,p565,,,,,,,,
1946-520,3,Grand Slam,French Championships,520,french-championships,"Paris, France",1946.07.18,1946,7,18,64,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1946/results,Marcel Bernard,/en/players/marcel-bernard/bo26/overview,marcel-bernard,bo26,,,,,,,,
1946-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1946.08.31,1946,8,31,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1946/results,Jack Kramer,/en/players/jack-kramer/kg10/overview,jack-kramer,kg10,,,,,,,,
1947-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1947.01.18,1947,1,18,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1947/results,Dinny Pails,/en/players/dinny-pails/pi85/overview,dinny-pails,pi85,,,,,,,,
1947-540,2,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1947.06.23,1947,6,23,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1947/results,Jack Kramer,/en/players/jack-kramer/kg10/overview,jack-kramer,kg10,,,,,,,,
1947-520,3,Grand Slam,French Championships,520,french-championships,"Paris, France",1947.07.14,1947,7,14,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1947/results,Jozsef Asboth,/en/players/jozsef-asboth/ad74/overview,jozsef-asboth,ad74,,,,,,,,
1947-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1947.09.06,1947,9,6,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1947/results,Jack Kramer,/en/players/jack-kramer/kg10/overview,jack-kramer,kg10,,,,,,,,
1948-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1948.01.17,1948,1,17,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1948/results,Adrian Quist,/en/players/adrian-quist/q964/overview,adrian-quist,q964,,,,,,,,
1948-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1948.05.19,1948,5,19,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1948/results,Frank Parker,/en/players/frank-parker/p154/overview,frank-parker,p154,,,,,,,,
1948-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1948.06.21,1948,6,21,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1948/results,Robert Falkenburg,/en/players/robert-falkenburg/f995/overview,robert-falkenburg,f995,,,,,,,,
1948-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1948.09.10,1948,9,10,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1948/results,Richard Pancho Gonzales,/en/players/richard-pancho-gonzales/g077/overview,richard-pancho-gonzales,g077,,,,,,,,
1949-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1949.01.22,1949,1,22,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1949/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248,,,,,,,,
1949-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1949.05.19,1949,5,19,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1949/results,Frank Parker,/en/players/frank-parker/p154/overview,frank-parker,p154,,,,,,,,
1949-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1949.06.20,1949,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1949/results,"Frederick ""Ted"" Schroeder","/en/players/frederick-""ted""-schroeder/sb40/overview","frederick-""ted""-schroeder",sb40,,,,,,,,
1949-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1949.08.26,1949,8,26,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1949/results,Richard Pancho Gonzales,/en/players/richard-pancho-gonzales/g077/overview,richard-pancho-gonzales,g077,,,,,,,,
1950-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1950.01.21,1950,1,21,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1950/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248,,,,,,,,
1950-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1950.05.19,1950,5,19,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1950/results,Budge Patty,/en/players/budge-patty/pi25/overview,budge-patty,pi25,,,,,,,,
1950-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1950.06.26,1950,6,26,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1950/results,Budge Patty,/en/players/budge-patty/pi25/overview,budge-patty,pi25,,,,,,,,
1950-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1950.08.25,1950,8,25,64,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1950/results,Arthur Larsen,/en/players/arthur-larsen/le60/overview,arthur-larsen,le60,,,,,,,,
1951-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1951.01.20,1951,1,20,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1951/results,Dick Savitt,/en/players/dick-savitt/ss90/overview,dick-savitt,ss90,,,,,,,,
1951-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1951.05.22,1951,5,22,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1951/results,Jaroslav Drobny,/en/players/jaroslav-drobny/d531/overview,jaroslav-drobny,d531,,,,,,,,
1951-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1951.06.25,1951,6,25,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1951/results,Dick Savitt,/en/players/dick-savitt/ss90/overview,dick-savitt,ss90,,,,,,,,
1951-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1951.08.25,1951,8,25,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1951/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248,,,,,,,,
1952-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1952.01.19,1952,1,19,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1952/results,Ken McGregor,/en/players/ken-mcgregor/mq65/overview,ken-mcgregor,mq65,,,,,,,,
1952-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1952.05.20,1952,5,20,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1952/results,Jaroslav Drobny,/en/players/jaroslav-drobny/d531/overview,jaroslav-drobny,d531,,,,,,,,
1952-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1952.06.23,1952,6,23,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1952/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248,,,,,,,,
1952-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1952.08.29,1952,8,29,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1952/results,Frank Sedgman,/en/players/frank-sedgman/s248/overview,frank-sedgman,s248,,,,,,,,
1953-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1953.01.09,1953,1,9,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1953/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,,,,,,,,
1953-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1953.05.23,1953,5,23,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1953/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,,,,,,,,
1953-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1953.06.22,1953,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1953/results,E. Victor Seixas,/en/players/e.-victor-seixas/s240/overview,e.-victor-seixas,s240,,,,,,,,
1953-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1953.08.29,1953,8,29,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1953/results,Tony Trabert,/en/players/tony-trabert/t094/overview,tony-trabert,t094,,,,,,,,
